title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
The Coronavirus Conspiracy Boom,The Atlantic,"Apr 30, 2020",2020-04-30,"But if the coronavirus pandemic is fertile ground for conspiracism, it's also an opportunityâ€”a rare chance for social scientists to examine just how many ...",https://www.theatlantic.com/health/archive/2020/04/what-can-coronavirus-tell-us-about-conspiracy-theories/610894/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.5267
Duke-NUS scientists develop speedy test for antibodies that ...,The Straits Times,"Apr 30, 2020",2020-04-30,SINGAPORE - Local scientists have developed a test kit which can tell in a matter of hours if a person has antibodies which can neutralise the coronavirus.,https://www.straitstimes.com/singapore/health/duke-nus-scientists-develop-speedy-test-for-antibodies-that-can-neutralise,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Coronavirus updates from April 27, 2020",CBS News,"Apr 28, 2020",2020-04-28,"Cost makes nearly 1 in 10 wary of seeking COVID care, poll shows. As states gear up to reopen, a poll finds a potential obstacle to controlling coronavirus: Nearly ...",https://www.cbsnews.com/live-updates/coronavirus-update-lockdowns-million-cases-2020-04-27/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Reinventing Your Career in the Time of Coronavirus,Harvard Business Review,"Apr 27, 2020",2020-04-27,"In these difficult times, we've made a number of our coronavirus articles free for all readers. To get all of HBR's content delivered to your inbox, sign up for the ...",https://hbr.org/2020/04/reinventing-your-career-in-the-time-of-coronavirus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Coronavirus: Hospitals convert wards, speed up nurse training ...",The Straits Times,"Apr 27, 2020",2020-04-27,"Coronavirus: Hospitals convert wards, speed up nurse training to cope with surge in cases. 1 of 5",https://www.straitstimes.com/singapore/health/coronavirus-hospitals-convert-wards-speed-up-nurse-training-to-cope-with-surge-in,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Coronavirus Global Response: EU launches pledging effort,,"Apr 24, 2020",2020-04-24,"European Commission President von der Leyen said: “We need to bring the world, its leaders and people together against coronavirus. In just 10 days, we will ...",https://ec.europa.eu/commission/presscorner/detail/en/ip_20_710,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Coronavirus detected on particles of air pollution,The Guardian,"Apr 24, 2020",2020-04-24,Coronavirus has been detected on particles of air pollution by scientists investigating whether this could enable it to be carried over longer distances and ...,https://www.theguardian.com/environment/2020/apr/24/coronavirus-detected-particles-air-pollution,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Coronavirus updates from April 24, 2020",CBS News,"Apr 24, 2020",2020-04-24,"The death toll from the coronavirus in the United States passed 50,000 Friday morning, accounting for more than 25% of COVID-19 deaths globally, according to ...",https://www.cbsnews.com/live-updates/coronavirus-update-covid-19-2020-04-24/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Coronavirus: Courts will continue to hear only essential and ...,The Straits Times,"Apr 24, 2020",2020-04-24,Coronavirus: Courts will continue to hear only essential and urgent matters till June 1. The Supreme Court ...,https://www.straitstimes.com/singapore/courts-crime/coronavirus-courts-will-continue-to-hear-only-essential-and-urgent-matters,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.65,0.0
Government Documents Reveal Scenarios Agencies Using For Coronavirus Planning : Shots - Health News,NPR,"Apr 21, 2020",2020-04-21,"As coronavirus surges in some communities, some health care systems are overloaded. Federal estimates suggest that coronavirus cases and deaths could get ...",https://www.npr.org/sections/health-shots/2020/04/21/839456638/what-happens-if-u-s-reopens-too-fast-federal-documents-show-coronavirus-projecti,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
