title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
Coronavirus: Experts warn against letting guard down as ...,straits times,"Jun 30, 2020",2020-06-30,"Coronavirus: Experts warn against letting guard down as community cases inch up. It will be a concern if trend continues, they say; people need to be vigilant ...",https://www.straitstimes.com/singapore/experts-warn-against-letting-guard-down-as-community-cases-inch-up,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.15555555555555559,0.2888888888888889,-0.1027
Coronavirus: Doctors expect rise in acute respiratory infection ...,straits times,"Jun 30, 2020",2020-06-30,"Since March, about 600 of Parkway Shenton's patients were swabbed for the coronavirus as a result of having an ARI. Thirty of these tests returned positive, said ...",https://www.straitstimes.com/singapore/health/coronavirus-doctors-expect-rise-in-acute-respiratory-infection-cases-following-dip,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.6,0.9,0.0
246 new coronavirus cases in Singapore; 78 more dorms ...,straits times,"Jun 30, 2020",2020-06-30,"SINGAPORE - There are 246 new coronavirus cases confirmed as of Tuesday noon (June 30), taking Singapore's total to 43,907. They include five community ...",https://www.straitstimes.com/singapore/246-new-coronavirus-cases-in-singapore-78-more-dorms-cleared-of-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.3181818181818182,0.4772727272727273,0.0
Coronavirus: US daily rate of new cases eases below 40000 ...,Financial Times,"Jun 29, 2020",2020-06-29,"The coronavirus threat may be receding, with the death toll at fewer than 1,000 people, but the anger against the government is still raw, and the disease has ...",https://www.ft.com/content/801e3716-2c18-38a8-b443-d4c85193ae23,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.06818181818181818,0.22727272727272727,0.3182
"Coronavirus: 213 new cases detected, including secondary ...",straits times,"Jun 29, 2020",2020-06-29,"Coronavirus: 213 new cases detected, including secondary school student. A 15-year-old student from East Spring Secondary School is among the six new ...",https://www.straitstimes.com/singapore/coronavirus-213-new-cases-detected-including-secondary-school-student,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.08181818181818182,0.37727272727272726,0.0
"Fighting coronavirus at the dorms, Health News & Top Stories",straits times,"Jun 29, 2020",2020-06-29,Fighting coronavirus at the dorms. Volunteering at the front line meant getting out of my comfort zone and being a listening ear to affected migrant workers. Wang ...,https://www.straitstimes.com/singapore/health/fighting-coronavirus-at-the-dorms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,-0.1779
COVID-19 Has Killed Almost Half A Million People : Coronavirus Updates,NPR,"Jun 27, 2020",2020-06-27,"Updated at 8:49 a.m.. The world is about to hit a devastating milestone: half a million people dead, killed by the coronavirus pandemic that has swept the planet.",https://www.npr.org/sections/coronavirus-live-updates/2020/06/27/884297509/global-coronavirus-death-toll-nears-500-000,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.18333333333333335,0.08333333333333333,-0.6705
Coronavirus: Man who met large group for sports among 6 ...,straits times,"Jun 26, 2020",2020-06-26,Coronavirus: Man who met large group for sports among 6 new community cases. Essential workers waiting to be screened for Covid-19 at the regional ...,https://www.straitstimes.com/singapore/health/coronavirus-man-who-met-large-group-for-sports-among-6-new-community-cases,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.21428571428571427,0.42857142857142855,0.0
"Coronavirus: It will be Dorscon orange for some time yet, say ...",straits times,"Jun 26, 2020",2020-06-26,"Coronavirus pandemic. Coronavirus: It will be Dorscon orange for some time yet, say task force chairmen. While more measures have been eased under phase ...",https://www.straitstimes.com/singapore/health/it-will-be-dorscon-orange-for-some-time-yet-say-task-force-chairmen,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Coronavirus: US reports record jump in new coronavirus ...,Financial Times,"Jun 24, 2020",2020-06-24,"The US had its biggest increase in new coronavirus cases since the pandemic began as seven states — including California, Florida and Texas — reported ...",https://www.ft.com/content/76e91d53-b4fa-3482-a9e4-77cfce214c6c,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
