month,year,topic,batchLength,textBlobAdjustedLength,vaderAdjustedLength,meanPolarity,meanSubjectivity,meanAdjustedPolarity,meanAdjustedSubjectivity,meanVaderPolarity,meanAdjustedVaderPolarity
1,2020,Trump,50,22,34,0.05764646464646464,0.25602525252525254,0.13101469237832875,0.4500573921028467,-0.125704,-0.18485882352941177
2,2020,Trump,50,22,34,0.05374783549783551,0.2540939754689755,0.12215417158598979,0.5354408533385807,-0.044014,-0.06472647058823529
1,2020,Biden,50,21,35,-0.008772727272727267,0.18700757575757573,-0.020887445887445875,0.44525613275613274,-0.026419999999999996,-0.037742857142857134
2,2020,Biden,50,30,31,0.08093030303030302,0.30919696969696964,0.13488383838383836,0.4819949494949494,0.018595999999999998,0.02999354838709677
1,2020,Putin,50,12,31,0.04575,0.15425,0.19062500000000002,0.5322916666666667,0.012834000000000003,0.020700000000000007
2,2020,Putin,50,18,35,0.03692196969696971,0.1780287878787879,0.10256102693602696,0.4584132996632997,-0.057356,-0.08193714285714286
