month,year,topic,batchLength,textBlobAdjustedLength,vaderAdjustedLength,meanPolarity,meanSubjectivity,meanAdjustedPolarity,meanAdjustedSubjectivity,meanVaderPolarity,meanAdjustedVaderPolarity
10,2020,Android,50,24,23,0.17118831168831167,0.2705800865800866,0.356642316017316,0.5449585137085138,0.12141200000000002,0.2639391304347826
11,2020,Android,50,22,28,0.07955656565656566,0.27470707070707073,0.18081037649219467,0.5391069788797062,0.13422000000000003,0.23967857142857146
10,2020,Iphone,50,22,17,0.05893073593073593,0.19227705627705627,0.13393349075167257,0.4233569460842188,0.04474600000000001,0.13160588235294118
11,2020,Iphone,50,26,24,0.0753131313131313,0.2513131313131314,0.14483294483294482,0.4448329448329449,0.06923800000000001,0.14424583333333335
