title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
"While bemoaning Mueller probe, Trump falsely says the Constitution gives him ‘the right to do whatever I want’",Washington Post,"Jul 23, 2019",2019-07-23,President Trump believes the Constitution gives him a wide breadth of power. ... There are numerous viral video clips from Trump's 80-minute speech at the ...,https://www.washingtonpost.com/politics/2019/07/23/trump-falsely-tells-auditorium-full-teens-constitution-gives-him-right-do-whatever-i-want/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.05714285714285719,0.5678571428571428,0.0
Mueller says Trump was not exonerated; Trump declares victory,Reuters,"Jul 23, 2019",2019-07-23,"WASHINGTON (Reuters) - Former Special Counsel Robert Mueller emphasized on Wednesday he had not exonerated Donald Trump of obstruction of justice, ...",https://www.reuters.com/article/us-usa-trump-mueller-idUSKCN1UJ0DF,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.3252
SNAP Benefits: Trump Administration Wants To Change Who Qualifies,NPR,"Jul 23, 2019",2019-07-23,"The Trump administration wants to change the way states determine who qualifies for Supplemental Nutrition Assistance Program, or SNAP, benefits, also ...",https://www.npr.org/2019/07/23/744451246/3-million-could-lose-food-stamp-benefits-under-trump-administration-proposal,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2,0.1,0.3818
Remarks by President Trump and Prime Minister Khan of the ...,,"Jul 22, 2019",2019-07-22,"Oval Office. 12:13 P.M. EDT. PRESIDENT TRUMP: Well, thank you very much. It's my great honor to have the very popular and, by the way, great athlete — one ...",https://www.whitehouse.gov/briefings-statements/remarks-president-trump-prime-minister-khan-islamic-republic-pakistan-bilateral-meeting/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
‘He always doubles down’: Inside the political crisis caused by Trump’s racist tweets,Washington Post,"Jul 21, 2019",2019-07-21,"President Trump's own top aides didn't think he fully understood what he had done last Sunday, when he fired off a trio of racist tweets before a trip to his golf ...",https://www.washingtonpost.com/politics/he-always-doubles-down-inside-the-political-crisis-caused-by-trumps-racist-tweets/2019/07/20/b342184c-aa2e-11e9-86dd-d7f0e60391e9_story.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.07777777777777779,0.19444444444444448,-0.8442
"'Weak,' 'insecure,' incapable of 'loving our country': Trump blasts 'Squad' after slamming news report",NBC News,"Jul 21, 2019",2019-07-21,"Trump's top aides didn't think he fully understood what he'd done in posting racist rhetoric about the four congresswomen, The Washington Post reported.",https://www.nbcnews.com/politics/donald-trump/weak-insecure-incapable-loving-our-country-trump-blasts-squad-after-n1032066,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.09166666666666667,0.8166666666666668,-0.5267
Trump's campaign offered 10 plastic straws for $15 because 'liberal paper straws don't work' — and they just sold out,CNBC,"Jul 19, 2019",2019-07-19,"President Donald Trump's reelection campaign is selling 10-packs of branded plastic straws for $15. “Liberal paper straws don't work,” the president's online ...",https://www.cnbc.com/2019/07/19/trump-2020-campaign-selling-10-plastic-straws-for-15.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Trump Says U.S. Shot Down Iranian Drone as Both Nations Dig In,The New York Times,"Jul 18, 2019",2019-07-18,"WASHINGTON — The American military downed an Iranian drone in the Strait of Hormuz on Thursday in what President Trump called an act of self-defense, just ...",https://www.nytimes.com/2019/07/18/us/politics/iranian-drone-shot-down.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.15555555555555559,0.2888888888888889,0.0
FBI documents point to Trump role in hush money for porn star Daniels,Reuters,"Jul 18, 2019",2019-07-18,"The documents detailed repeated communications between Trump and Cohen and Hope Hicks, Trump's presidential campaign press secretary who later became ...",https://cn.reuters.com/article/us-usa-trump-cohen/fbi-documents-point-to-trump-role-in-hush-money-for-porn-star-daniels-idUSKCN1UD18D,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Trump Attacks Congresswomen At N.C. Rally, As Crowd ...",NPR,"Jul 17, 2019",2019-07-17,"Egged on by several false explosive claims against the Muslim congresswoman, Trump's supporters broke into the chant. It's the latest fanning of flames by Trump ...",https://www.npr.org/2019/07/17/742896827/trump-attacks-congresswomen-at-n-c-rally-as-crowd-chants-send-her-back,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4404
Trump rally crowd chants 'send her back' after president attacks Ilhan Omar,The Guardian,"Jul 17, 2019",2019-07-17,Trump rally crowd chants 'send her back' after president attacks Ilhan Omar. This article is more than 1 year old. Chant follows Trump's racist tweets targeting Omar ...,https://www.theguardian.com/us-news/2019/jul/17/trump-rally-send-her-back-ilhan-omar,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4404
The House has condemned Donald Trump's racist tweets. Now what?,CNN,"Jul 17, 2019",2019-07-17,Democratic elected officials (and their bases) will paint Trump's comments as part of a broader view – repeatedly expressed by the President – that quite clearly is ...,https://www.cnn.com/2019/07/17/politics/donald-trump-racist-house-condemned/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.7845
House Votes To Condemn Trump's 'Racist Comments',NPR,"Jul 16, 2019",2019-07-16,"The resolution states that the House ""strongly condemns President Donald Trump's racist comments that have legitimized and increased fear and hatred of new ...",https://www.npr.org/2019/07/16/742236610/condemnation-of-president-delayed-by-debate-can-lawmakers-call-trump-tweets-raci,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.765
"Trump steps up attacks on progressive congresswomen, says they 'hate our country' and Israel",NBC News,"Jul 15, 2019",2019-07-15,"The group of lawmakers Trump has been criticizing includes Reps. Rashida Tlaib, Ilhan Omar, Alexandria Ocasio-Cortez and Ayanna Pressley.",https://www.nbcnews.com/politics/donald-trump/trump-demands-radical-left-congresswomen-apologize-him-u-s-israel-n1029831,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.8,0.9,-0.765
Trump Administration Implementing 'Safe 3rd Country' Rule ...,NPR,"Jul 15, 2019",2019-07-15,The Trump administration is moving forward with a tough new asylum rule in its campaign to slow the flow of Central American migrants crossing the U.S.-Mexico ...,https://www.npr.org/2019/07/15/741769333/u-s-sets-new-asylum-rule-telling-potential-refugees-to-apply-elsewhere,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.25,0.4404
Trump Tells Congresswomen to ‘Go Back’ to the Countries They Came From,The New York Times,"Jul 14, 2019",2019-07-14,"Trump's words throughout their lives, beginning with childhood taunts on the playground. Senator Cory Booker, Democrat of New Jersey and a presidential ...",https://www.nytimes.com/2019/07/14/us/politics/trump-twitter-squad-congress.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
No Sign On Sunday Of Trump's Large-Scale Nationwide Immigration Raids,NPR,"Jul 14, 2019",2019-07-14,President Trump's threatened roundup of undocumented immigrant families this weekend that set migrants in many communities on edge showed few signs of ...,https://www.npr.org/2019/07/14/741653581/trumps-nationwide-immigration-raids-fail-to-materialize,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.296
Trump Labor Secretary Alex Acosta resigns amid pressure from Jeffrey Epstein sex traffic case,CNBC,"Jul 12, 2019",2019-07-12,"The issue resurfaces when the politically connected Epstein, whose friends have included President Trump and former President Bill Clinton, is arrested on sex ...",https://www.cnbc.com/2019/07/12/labor-secretary-alex-acosta-is-resigning-as-pressure-mounts-from-jeffrey-epstein-case.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.5423
Trump’s social media summit was a circus. Its aftermath was even worse.,Vox,"Jul 12, 2019",2019-07-12,Trump's social media summit was a circus. Its aftermath was even worse. This is what happens when the right-wing fringe is emboldened and empowered. By ...,https://www.vox.com/2019/7/12/20691529/trump-social-media-summit-gorka-karem,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.18333333333333335,0.3333333333333333,-0.4767
"Trump confirms ICE raids set for Sunday as cities, advocates brace to respond",ABC News,"Jul 12, 2019",2019-07-12,"Trump confirms ICE raids set for Sunday as cities, advocates brace to respond. Ten cities are bracing for ICE deportation raids per President Trump's order. By ...",https://abcnews.go.com/Politics/cities-brace-ice-deportation-raids-trump-threats-spread/story?id=64268222,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Remarks by President Trump on Citizenship and the Census,,"Jul 11, 2019",2019-07-11,"Remarks by President Trump on Citizenship and the Census. Issued on: July 11, 2019. Share: All News. Rose Garden. 5:37 P.M. EDT. THE PRESIDENT: Thank ...",https://www.whitehouse.gov/briefings-statements/remarks-president-trump-citizenship-census/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Trump’s Efforts to Rein In Drug Prices Face Setbacks,The New York Times,"Jul 11, 2019",2019-07-11,President Trump's plan to lower prescription drug prices hit two major obstacles this week. He killed a proposal on Wednesday that would have reduced ...,https://www.nytimes.com/2019/07/11/health/drug-prices-rebate-donald-trump.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Trump blasts Bitcoin, Facebook's Libra, demands they face banking regulations",Reuters,"Jul 11, 2019",2019-07-11,"WASHINGTON (Reuters) - U.S. President Donald Trump on Thursday criticized Bitcoin, Facebook's proposed Libra digital coin and other cryptocurrencies and ...",https://www.reuters.com/article/us-usa-trump-cryptocurrency-idUSKCN1U701I,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
The unpredictable legal implications of Trump’s Twitter-blocking defeat,The Verge,"Jul 11, 2019",2019-07-11,"The unpredictable legal implications of Trump's Twitter-blocking defeat. Telling the president to unblock critics was easy, but interpreting the rule for other ...",https://www.theverge.com/2019/7/11/20688860/trump-loss-knight-institute-second-circuit-court-twitter-block-lawsuit-analysis,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.016666666666666677,0.6,-0.3612
Biden slams Trump's trade war even as he calls to 'get tough' on China,CNBC,"Jul 11, 2019",2019-07-11,Joe Biden says President Donald Trump's tariffs on China have only hurt American businesses and consumers. He still says the U.S. needs to “get tough” on ...,https://www.cnbc.com/2019/07/11/joe-biden-slams-trump-china-trade-war-in-foreign-policy-speech.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.3888888888888889,0.8333333333333334,-0.6597
"Risks aside, Trump's team sees China trade stance as strength in 2020",Reuters,"Jul 10, 2019",2019-07-10,"WASHINGTON (Reuters) - As trade talks resume between China and the United States, President Donald Trump's advisers are confident he can portray his ...",https://www.reuters.com/article/us-usa-trade-china-analysis-idUSKCN1U60GP,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.2732
"Jeffrey Epstein Was a ‘Terrific Guy,’ Donald Trump Once Said. Now He’s ‘Not a Fan.’",The New York Times,"g · Jul 9, 2019",2019-07-09,"WASHINGTON — It was supposed to be an exclusive party at Mar-a-Lago, Donald J. Trump's members-only club in Palm Beach, Fla. But other than the two ...",https://www.nytimes.com/2019/07/09/us/politics/trump-epstein.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,1.0,0.0
Trump lashes out at 'foolish' May as crisis over ambassador grows,The Guardian,"Jul 9, 2019",2019-07-09,"Despite Trump's refusal to deal with Darroch any more, Hunt, who is up against Boris Johnson in the race to succeed May, said he would keep the ambassador in ...",https://www.theguardian.com/us-news/2019/jul/09/donald-trump-calls-theresa-may-foolish-as-diplomatic-row-escalates,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.7351
"President Trump cannot block his critics on Twitter, federal appeals court rules",Washington Post,"Jul 9, 2019",2019-07-09,Trump's Twitter habits through his @realDonaldTrump account were central to the case brought by seven people blocked after posting disapproving comments in ...,https://www.washingtonpost.com/local/legal-issues/president-trump-cannot-block-his-critics-on-twitter-federal-appeals-court-rules/2019/07/09/d07a5558-8230-11e9-95a9-e2c830afe24f_story.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.5096
Trump called Epstein a ‘terrific guy’ who enjoyed ‘younger’ women before denying relationship with him,Washington Post,"Jul 8, 2019",2019-07-08,"Outside of Trump's own words, there is clear evidence that the two men — both members of the same highflying societies in Manhattan and Palm Beach — ...",https://www.washingtonpost.com/politics/trump-called-epstein-a-terrific-guy-before-denying-relationship-with-him/2019/07/08/a01e0f00-a1be-11e9-bd56-eac6bb02d01d_story.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.16666666666666666,0.5666666666666667,0.2263
Epstein Arrest Is a Worry for Donald Trump,Bloomberg,"on · Jul 8, 2019",2019-07-08,"Alexander Acosta, who is now President Donald Trump's labor secretary, was the U.S. Attorney for the Southern District of Florida in 2008 and he supervised the ...",https://www.bloomberg.com/opinion/articles/2019-07-08/jeffrey-epstein-arrest-is-a-worry-for-donald-trump,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.05,0.0,-0.6486
Trump’s corruption is getting worse. He has a hidden enabler.,Washington Post,"Jul 8, 2019",2019-07-08,Extraordinary new details are emerging about President Trump's efforts to rig the census to benefit the Republican Party — and those details provide an ...,https://www.washingtonpost.com/opinions/2019/07/08/trumps-corruption-is-getting-worse-thanks-his-hidden-enabler/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.2833333333333333,0.4666666666666667,-0.4767
"In Leak, U.K. Ambassador to U.S. Calls Trump Administration ‘Inept’ and ‘Clumsy’",The New York Times,"Jul 7, 2019",2019-07-07,"LONDON — In a series of leaked diplomatic cables, Britain's ambassador to the United States, Kim Darroch, described President Trump as “radiating insecurity” ...",https://www.nytimes.com/2019/07/07/world/europe/uk-ambassador-kim-darroch.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.3,0.4,-0.34
President Trump Said Revolutionary War Troops 'Took Over the Airports' in His Fourth of July Speech,TIME,"Jul 5, 2019",2019-07-05,Trump's reference to Fort McHenry and “rockets' red glare”––the Battle of Baltimore at which the words to the “Star-Spangled Banner” were written––took place ...,https://time.com/5620936/donald-trump-revolutionary-war-airports/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.5994
The real reason why the left was against Donald Trump's July 4 speech,USA TODAY,"Jul 5, 2019",2019-07-05,"The real reason why the left was against Donald Trump's July 4 speech. With all of the partisan political fights, it was nice to be reminded of America's amazing ...",https://www.usatoday.com/story/opinion/2019/07/05/donald-trumps-patriotic-4th-july-speech-military-legends-tradition-column/1654859001/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.1,0.15000000000000002,0.0
Census Citizenship Question: Trump Administration To Go Ahead With Printing,NPR,"Jul 2, 2019",2019-07-02,"The Trump administration has decided to print the 2020 census forms without a citizenship question, and the printer has been told to start the printing process, ...",https://www.npr.org/2019/07/02/738187530/trump-administration-to-print-2020-census-without-citizenship-question,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
15 times Donald Trump praised authoritarian rulers,CNN,"Jul 2, 2019",2019-07-02,Trump's comments to Putin – “you don't have this problem in Russia” – seem to overlook the violence with which Russia deals with reporters who don't write what ...,https://www.cnn.com/2019/07/02/politics/donald-trump-dictators-kim-jong-un-vladimir-putin/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4939
House Panel Sues Treasury And IRS To Obtain Trump's Tax Returns,NPR,"Jul 2, 2019",2019-07-02,"At the time Mnuchin said the request lacked a ""legitimate legislative purpose."" Democrats argue in the court filing that the committee has the right to access Trump's ...",https://www.npr.org/2019/07/02/738030272/house-democrats-sue-for-trumps-tax-returns,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.2023
Trump Says Tanks Will Be on Display in Washington for July 4,The New York Times,"Jul 1, 2019",2019-07-01,Trump's Fourth of July homage to the military sets up a cultural clash between the Republican president and a mostly Democratic city that has for decades ...,https://www.nytimes.com/2019/07/01/us/politics/trump-tanks-july-4th.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Trump’s hard line approach appears to soften in meetings with world leaders,Washington Post,"Jul 1, 2019",2019-07-01,And while Trump's meeting with Kim Jong Un following the G-20 summit appeared to provide the North Korean leader with a propaganda victory to tout back home ...,https://www.washingtonpost.com/politics/trumps-hard-line-approach-appears-to-soften-in-meetings-with-world-leaders/2019/07/01/93b470c2-9c25-11e9-b27f-ed2942f73d70_story.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.2916666666666667,0.5416666666666666,-0.1027
