title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
Lucy Flores Discusses Her Allegations Against Joe Biden,,"Mar 31, 2019",2019-03-31,"Former Vice President Biden responded with a statement that said, quote, ""in my many years on the campaign trail and in public life, I have offered countless ...",https://www.npr.org/2019/03/31/708599304/lucy-flores-discusses-her-allegations-against-joe-biden,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Joe Biden Offered 'Expressions Of Affection' But Denies ...,NPR,"Mar 31, 2019",2019-03-31,"Biden's remarks come two days after Lucy Flores, who was running for lieutenant governor at the time of the alleged incident, published an essay about it in New ...",https://www.npr.org/2019/03/31/708537421/joe-biden-offered-expressions-of-affection-but-denies-inappropriate-behavior,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.3612
Biden on 'awkward kiss' allegation: 'Not once — never — did I believe I acted inappropriately',NBC News,"Mar 31, 2019",2019-03-31,"Former Vice President Joe Biden on Sunday addressed an allegation that he inappropriately kissed a Nevada candidate for statewide office in 2014, saying in a ...",https://www.nbcnews.com/politics/2020-election/biden-awkward-kiss-allegation-not-once-never-did-i-believe-n989306,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.6,1.0,0.296
Ex-lawmaker says likely Democratic presidential contender ...,The Straits Times,"Mar 30, 2019",2019-03-30,"Biden's overly familiar approach with women has been a subject of discussion for years. He has had a reputation for awkwardly touching the wives, mothers or ...",https://www.straitstimes.com/world/united-states/ex-lawmaker-says-likely-democratic-presidential-contender-joe-biden,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,1.0,0.128
Joe Biden Isn’t the Answer,The Cut,"Mar 29, 2019",2019-03-29,"For his whole career, Biden's role has been to comfort the lost, prized, and most fondly imagined Democratic voter, the one who's like him: that guy in the diner, ...",https://www.thecut.com/2019/03/joe-biden-isnt-the-answer-for-president-in-2020.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
When Joe Biden Voted to Let States Overturn Roe v. Wade,The New York Times,"Mar 29, 2019",2019-03-29,Biden's more moderate-to-conservative stances in his legislative record are raising questions in the party about whether he could win over an ascendant liberal ...,https://www.nytimes.com/2019/03/29/us/politics/biden-abortion-rights.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Joe Biden leads Bernie Sanders, Beto O'Rourke, Kamala Harris in latest Quinnipiac poll",USA TODAY,"Mar 28, 2019",2019-03-28,The poll found 29 percent of Democrats and voters leaning Democratic would favor Biden if the Democratic primary were held today. Biden has not yet announced ...,https://www.usatoday.com/story/news/politics/2019/03/28/biden-leads-sanders-orourke-harris-latest-2020-quinnipiac-poll/3297371002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.9,0.0
"Biden criticizes 'white man's culture,' role in Hill hearing",Associated Press,"Mar 27, 2019",2019-03-27,Biden's role in the 1991 Thomas confirmation hearings is among his many political challenges as he considers making a 2020 bid for the presidency. Should he ...,https://apnews.com/73e70d011191490d839683b1fc89363f,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.34
"Joe Biden will meet with advisors to discuss how he would roll out a 2020 White House run, which he could announce as late as Easter week",CNBC,"Mar 27, 2019",2019-03-27,"Former US Vice President Joe Biden speaks during the First State Democratic Dinner in Dover, Delaware, on March 16, 2019. Saul Loeb | AFP | Getty Images. Joe ...",https://www.cnbc.com/2019/03/27/joe-biden-discusses-2020-presidential-campaign-kickoff.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.15,0.3,0.0
Stacey Abrams Shoots Down the Biden Rumor: “You Don’t Run for Second Place”,Vanity Fair,"Mar 27, 2019",2019-03-27,"“I actually think this is a sign of Biden's weakness as a candidate that he wants to get a younger, perhaps more dynamic figure running with him,” suggested Perry ...",https://www.vanityfair.com/news/2019/03/stacey-abrams-not-joe-biden-running-mate,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.07777777777777779,0.14444444444444446,0.0
Stacey Abrams says the vice presidency 'was not the core issue' discussed with Joe Biden,CNN,"Mar 27, 2019",2019-03-27,"(CNN) Georgia Democrat Stacey Abrams said Wednesday that ""you don't run for second place"" when asked about the possibility of being Joe Biden's running ...",https://www.cnn.com/2019/03/27/politics/stacey-abrams-joe-biden-meeting-vice-president-2020-cbs-interview/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Democratic A-Team: Can We Expect a Joe Biden-Stacey Abrams 2020 Run?,Observer,"Mar 27, 2019",2019-03-27,Former Vice President Joe Biden (L) and Georgia gubernatorial nominee Stacey Abrams (R). SAUL LOEB/AFP/GettyImages and Paul Zimmerman/Getty Images ...,https://observer.com/2019/03/joe-biden-stacey-abrams-2020-democratic-ticket-chances/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Why is Joe Biden all over Tinder? How the former vice president became the Internet’s favorite wingman.,Washington Post,"Mar 26, 2019",2019-03-26,But Joe Biden's omnipresence anoints him the hoisted fish of celebrity selfies. At one point I assumed a dating app algorithm had somehow sensed my Irish ...,https://www.washingtonpost.com/lifestyle/2019/03/26/why-is-joe-biden-all-over-tinder-former-vice-president-has-become-internets-favorite-wingman/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.5,0.4588
"Biden leads Trump by 7 percentage points in hypothetical 2020 matchup, poll finds",USA TODAY,"Mar 24, 2019",2019-03-24,Former Vice President Joe Biden remains the front-runner among the 2020 Democratic presidential hopefuls – despite not officially entering the race – and he ...,https://www.usatoday.com/story/news/politics/elections/2019/03/24/joe-biden-leads-donald-trump-2020-election-matchup-poll-finds/3261265002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
The Challenges and Opportunities Facing Joe Biden,The New Yorker,"Mar 22, 2019",2019-03-22,Only time will tell if this prediction is right. But the events of this week have demonstrated that Biden is also exposing himself to hazards by standing on the edge ...,https://www.newyorker.com/news/our-columnists/the-challenges-and-opportunities-facing-joe-biden,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4404
Joe Biden Weighing Unique Steps to Reassure Voters Concerned About His Age,New York Times,"Mar 21, 2019",2019-03-21,"Biden's 2020 campaign as a one-time rescue mission for a beleaguered country, according to multiple party officials. Such moves would amount to a big play that ...",https://www.nytimes.com/2019/03/21/us/politics/joe-biden-2020-election.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.375,1.0,0.34
World leaders urge Joe Biden to run,POLITICO.eu,"Mar 20, 2019",2019-03-20,"Citing Biden's long foreign policy track record and longtime commitment to the transatlantic alliance, some of the leaders — echoing views from across the ...",https://www.politico.eu/article/world-leaders-urge-joe-biden-to-run-united-states-2020-democrat-president-foreign-policy-sanders/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Joe Biden vote for Iraq War could hurt 2020 presidential election chances - Business Insider,Business Insider,"Mar 20, 2019",2019-03-20,"Biden is expected to run for president in 2020, and could face questions about his foreign policy record on the campaign trail. Former Vice President Joe Biden's ...",https://www.businessinsider.com/joe-biden-iraq-war-vote-anniversary-2020-election-problem-2019-3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.7579
Biden privately tells supporters he's planning a 2020 White House run: WSJ,CNBC,"Mar 19, 2019",2019-03-19,"Biden, 76, has been contemplating a White House run for some time and continues to lead in polls among Democrats as a favorite to take on President Donald ...",https://www.cnbc.com/2019/03/20/biden-privately-tells-supporters-hes-planning-2020-run-wsj.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.1875,0.4404
Why Joe Biden's 'inevitability' campaign may be a mistake,CNN,"Mar 19, 2019",2019-03-19,"Why Joe Biden's 'inevitability' campaign may be a mistake. Analysis by Chris Cillizza, CNN Editor-at-large. Published 7:35 PM EDT, Tue March ...",https://www.cnn.com/2019/03/19/politics/joe-biden-presidential-run-2020-inevitability/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.34
The burden of a 40-year career: Some of Joe Biden’s record doesn’t age well,Los Angeles Times,"Mar 18, 2019",2019-03-18,"A review of Biden's record — which spans 36 years as a U.S. senator and eight as vice president — is, in part, a reminder of how much the Democratic Party ...",https://www.latimes.com/politics/la-na-pol-biden-senate-record-controversies-20190318-story.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.2023
What Joe Biden learned from his life-threatening brain aneurysms,The News Journal,"Mar 18, 2019",2019-03-18,"In early 1988, Joe Biden was devastated. The then-Delaware senator had bowed out of the 1988 presidential race after questions were raised about the lack of ...",https://www.delawareonline.com/story/news/politics/joe-biden/2019/03/18/joe-biden-2020-how-then-senator-overcame-life-threatening-brain-aneurysms/3002961002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Joe Biden: can a veteran centrist win in the polarised age of Trump?,The Guardian,"Mar 16, 2019",2019-03-16,"His name was Joe Biden. The year was 1972 and Biden's astounding win would make him the second youngest senator in American history. A few weeks later, he ...",https://www.theguardian.com/us-news/2019/mar/15/joe-biden-democrats-trump-2020-president,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.4,0.2,0.5859
"Biden will be a bust, Trump aides assure their boss",Politico,"Mar 15, 2019",2019-03-15,"President Donald Trump has publicly expressed confidence that he could easily best Joe Biden in a 2020 battle. But behind closed doors, the president has ...",https://www.politico.com/story/2019/03/15/trump-joe-biden-2020-1222398,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.34
