title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
"Trump’s photo op play: Facing impeachment, the president strives to look hard at work",Washington Post,"Nov 30, 2019",2019-11-30,"Trump's photo op play: Facing impeachment, the president strives to look hard at work. President Trump ...",https://www.washingtonpost.com/politics/trumps-photo-op-play-facing-impeachment-inquiry-the-president-strives-to-look-hard-at-work/2019/11/29/95d4bf1e-12be-11ea-bf62-eadd5d11f559_story.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.2916666666666667,0.5416666666666666,0.25
Trump's risky move on Hong Kong,CNN,"Nov 29, 2019",2019-11-29,"President Donald Trump's tantrum diplomacy can often be summed up as unpredictable, counterintuitive and self-serving. But his decision to sign two bills ...",https://www.cnn.com/2019/11/29/opinions/trump-signs-hong-kong-bills-risky-move-bociurkiw/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.2023
Inside Trump's sneak Thanksgiving trip to Afghanistan,CNN,"Nov 29, 2019",2019-11-29,"Inside Trump's sneak Thanksgiving trip to Afghanistan. By Jeremy Diamond and Noah Gray, CNN. Updated 4:29 PM EST, Fri November 29 ...",https://www.cnn.com/2019/11/28/politics/inside-trumps-secret-thanksgiving-trip/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Trump signs Hong Kong human rights bill, ignoring China’s warnings",South China Morning Post,"Nov 28, 2019",2019-11-28,"US President Donald Trump on Wednesday signed into law legislation that could bring diplomatic action and economic sanctions against Hong Kong, brushing ...",https://www.scmp.com/news/china/diplomacy/article/3039673/donald-trump-signs-hong-kong-human-rights-and-democracy-act,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.1,-0.5994
"Time Is Running Out for Trump’s North Korean Diplomacy, Analysts Say",The New York Times,"Nov 28, 2019",2019-11-28,"Time Is Running Out for Trump's North Korean Diplomacy, Analysts Say. Analysts fear a looming crisis as North Korea warns of a Dec. 31 deadline for a new ...",https://www.nytimes.com/2019/11/28/world/asia/north-korea-trump-nuclear-talks-deadline.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Trump approves legislation backing Hong Kong protesters,Reuters,"Nov 27, 2019",2019-11-27,WASHINGTON (Reuters) - U.S. President Donald Trump on Wednesday signed into law congressional legislation backing protesters in Hong Kong despite ...,https://www.reuters.com/article/us-hongkong-protests-trump-idUSKBN1Y12NB,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.2263
"Trump signs bills backing Hong Kong protesters into law, in spite of Beijing's objections",CNBC,"on · Nov 27, 2019",2019-11-27,"President Trump signs two bills backing Hong Kong protesters, the White House says in a statement. The president says he “signed these bills out of respect for ...",https://www.cnbc.com/2019/11/27/trump-signs-bill-backing-hong-kong-protesters-into-law-in-spite-of-beijings-objections.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.6369
Witness testimony and records raise questions about account of Trump’s ‘no quid pro quo’ call,Washington Post,"Nov 27, 2019",2019-11-27,Witness testimony and records raise questions about account of Trump's 'no quid pro quo' call. President Trump ...,https://www.washingtonpost.com/politics/witness-testimony-and-records-raise-questions-about-account-of-trumps-no-quid-pro-quo-call/2019/11/27/425545c2-0d49-11ea-8397-a955cd542d00_story.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Trump says U.S. to designate Mexican drug cartels as terrorists,Reuters,"Nov 26, 2019",2019-11-26,WASHINGTON/MEXICO CITY (Reuters) - U.S. President Donald Trump said he will designate Mexican drug cartels as terrorist groups for their role in trafficking ...,https://www.reuters.com/article/us-usa-mexico-cartels-idUSKBN1Y02NJ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.6249
Trump's impeachment shows US officials at their best and his allies at their worst,The Guardian,"on · Nov 24, 2019",2019-11-24,"Fiona Hill, Alexander Vindman, Marie Yovanovitch and more stand against the rot in the White House. They must be saluted. Sun 24 Nov 2019 01.00 EST Last ...",https://www.theguardian.com/commentisfree/2019/nov/24/trump-impeachment-fiona-hill-alexander-vindman-witnesses,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.65,0.0258
Do Navy leaders have a 'duty to disobey' Trump in Gallagher case?,USA TODAY,"Nov 24, 2019",2019-11-24,"They apparently resisted President Donald Trump's efforts to protect a Navy SEAL accused of misconduct, and by late Sunday afternoon one of them — Navy ...",https://www.usatoday.com/story/opinion/2019/11/24/trumps-harmful-meddling-gallagher-case/4290419002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Opinion | Why President Trump’s Ukraine Scheme Matters,The New York Times,"Nov 24, 2019",2019-11-24,"Trump's more honest defenders don't deny the basic story here. Instead, they argue that soliciting help from a foreign government for personal political gain is just ...",https://www.nytimes.com/2019/11/24/opinion/trump-impeachment-hearings.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0258
Trump says he might veto legislation that aims to protect human rights in Hong Kong because bill could affect China trade talks,Washington Post,"Nov 22, 2019",2019-11-22,President Trump suggested Friday that he might veto legislation designed to support pro-democracy protesters in Hong Kong — despite its near-unanimous ...,https://www.washingtonpost.com/business/2019/11/22/trump-says-he-might-veto-legislation-that-aims-protect-human-rights-hong-kong-because-bill-would-impact-china-trade-talks/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.1,0.3818
Gordon Sondland May Have Just Sealed President Trump's Impeachment,TIME,"Nov 21, 2019",2019-11-21,Gordon Sondland's public testimony on Nov. 20 may very well mark the moment President Donald Trump's impeachment by the House reached an irreversible ...,https://time.com/5735157/gordon-sondland-trump-impeachment/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
