title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
HPE warns of Intel CPU shortage - Hardware,CRN Australia,"Jan 22, 2020",2020-01-22,"Hewlett Packard Enterprise has predicted shortages of Intel's second-generation Xeon Scalable Cascade Lake processors to run through the rest of the year, ...",https://www.crn.com.au/news/hpe-warns-of-intel-cpu-shortage-536846,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.34
"Intel’s volatile forecast, Comcast’s changing cycle and airlines’ Boeing drama take earnings stage",MarketWatch,"Jan 22, 2020",2020-01-22,"Intel's volatile forecast, Comcast's changing cycle and airlines' Boeing drama take earnings stage. Published: Jan. 22, 2020 at 8:11 p.m. ET. By. Emily Bary.",https://www.marketwatch.com/story/intels-volatile-forecast-comcasts-changing-cycle-and-airlines-boeing-drama-take-earnings-stage-2020-01-22,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
HPE Expects Intel Xeon Cascade Lake Shortage To Run ...,CRN,"Jan 21, 2020",2020-01-21,"Hewlett Packard Enterprise is expecting a shortage of Intel's second-generation Xeon Scalable Cascade Lake processors to run through the rest of the year, ...",https://www.crn.com/news/components-peripherals/hpe-expects-intel-xeon-cascade-lake-shortage-to-run-through-2020-report,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.25
AMD CEO Dr. Lisa Su talks new Ryzen 4000 chips and out-performing Intel,The Verge,"th · Jan 21, 2020",2020-01-21,"Su talk about the performance of the new chips, the competition with Intel for consumer laptops, and if AMD is going to take on the high-end market dominated by ...",https://www.theverge.com/2020/1/21/21075200/podcast-amd-ceo-lisa-su-interview-ryzen-chips-ces-2020-vergecast-intel,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Intel earnings: How Intel figures in data-center recovery is key,MarketWatch,"Jan 21, 2020",2020-01-21,"On Tuesday, Jefferies analyst Mark Lipacis upgraded Intel's stock to hold from underperform and hiked his price target to $64 from $40 on the belief that big ...",https://www.marketwatch.com/story/intel-earnings-how-intel-figures-in-data-center-recovery-is-key-2020-01-17,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,1.0,0.0
Intel Board of Directors Elects New Chairman and New Director,Associated Press,"Jan 21, 2020",2020-01-21,Intel also announced that Alyssa Henry was elected to Intel's board. Her election marks the seventh new independent director added to Intel's board since the ...,https://apnews.com/Business%20Wire/af0553c1952e4c59935446e245cfb1d8,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Intel Names New Chairman,Wall Street Journal,"g · Jan 21, 2020",2020-01-21,"Omar Ishrak succeeds Andy Bryant effective immediately. Omar Ishrak, the chief executive of Medtronic, joined Intel's board in March 2017. Photo: steve marcus/ ...",https://www.wsj.com/articles/intel-names-new-chairman-11579646961,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Intel Names Omar Ishrak As Its New Board Chairman,CRN,"Jan 21, 2020",2020-01-21,"The Santa Clara, Calif.-based chip maker said that effective immediately, independent director Omar Ishrak (pictured) will take over as chairman of Intel's board. [ ...",https://www.crn.com/news/components-peripherals/intel-names-omar-ishrak-as-its-new-board-chairman,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Dow Jones News: Intel to Cut Prices; IBM Reports Earnings Today,Motley Fool,"Jan 21, 2020",2020-01-21,"Some restructuring ideas from Jefferies include the divestiture of Intel's memory business, slashing operating costs, and transitioning to a fabless model by selling ...",https://www.fool.com/investing/2020/01/21/dow-jones-news-intel-to-cut-prices-ibm-reports-ear.aspx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.2732
"Netflix, Intel and IBM set to enter battle against the earnings recession",MarketWatch,"Jan 21, 2020",2020-01-21,"Netflix, Intel and IBM set to enter battle against the earnings recession. Published: Jan. 21, 2020 at 11:24 a.m. ET. By. Emily Bary.",https://www.marketwatch.com/story/netflix-intel-and-ibm-set-to-enter-battle-against-the-earnings-recession-2020-01-21,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.6597
Intel layoffs? Reports of cuts amid a reorganization of Intel's data center group,Portland Business Journal,"Jan 17, 2020",2020-01-17,Semiconductor industry sites are reporting layoffs at Intel as the company reorganizing its Data Center Group around its “Data-centric” strategy. The websites ...,https://www.bizjournals.com/portland/news/2020/01/17/intel-layoffs-reports-of-cuts-amid-a.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.1,0.1,-0.296
Intel's Confusing Messaging: Is Comet Lake Better Than Ice ...,AnandTech,"Jan 16, 2020",2020-01-16,"Intel's Project Athena is also a known quantity, being a set of specifications that Intel wants laptop device manufacturers to follow in order to create what it sees as ...",https://www.anandtech.com/show/15385/intels-confusing-messaging-is-comet-lake-better-than-ice-lake,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.1,0.45,0.25
"Intel Shows Off PC Platform, Compute And Graphics Futures At CES 2020",Forbes,"Jan 16, 2020",2020-01-16,"' Built on the Intel's 10nm+ process, Tiger Lake features optimizations across the CPU, with AI accelerators and integrated Intel Xe-based graphics. Intel promises ...",https://www.forbes.com/sites/moorinsights/2020/01/16/intel-shows-off-pc-platform-compute-and-graphics-futures-at-ces-2020/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Intel Cuts Prices Of 2nd-Gen Xeon Scalable CPUs With High ...,CRN,"Jan 16, 2020",2020-01-16,"'I think a lot of what's going on with Intel is in response to what AMD's moves are,' one Intel partner says of the chipmaker's latest price cuts, which take off as ...",https://www.crn.com/news/components-peripherals/intel-cuts-prices-of-2nd-gen-xeon-scalable-cpus-with-high-memory-capacity,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.16,0.5399999999999999,-0.296
"Chip Sales Slump, PC Sales Rebound",Computer Business Review,"Jan 15, 2020",2020-01-15,"Intel resumed its place as the biggest chip company, taking back the top spot from Samsung Electronics, which dislodged it in 2018 after a 25-year run. The chip ...",https://www.cbronline.com/news/global-semiconductor-market,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Intel Hires HPE Technology Chief as New CIO,Wall Street Journal,"Jan 13, 2020",2020-01-13,"Archana Deskus will start as the chip maker's CIO on Jan. 30, reporting to Chief Financial Officer George Davis, Intel said. She will manage an IT staff of around ...",https://www.wsj.com/articles/intel-hires-hpe-technology-chief-as-new-cio-11578949807,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Sensormatic Solutions and Intel Announce Technology ...,Business Wire,"Jan 13, 2020",2020-01-13,Sensormatic Solutions and Intel Announce Technology Collaboration. Collaboration will provide a broader set of artificial intelligence (AI) solutions to the market.,https://www.businesswire.com/news/home/20200113005227/en/Sensormatic-Solutions-and-Intel-Announce-Technology-Collaboration,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.1779
AMD outshines Intel at CES 2020 as chip makers’ traditional roles remain reversed,MarketWatch,"g · Jan 11, 2020",2020-01-11,"The most exciting part of Intel's demo was a wacky presentation from a partner company, as Jason Levine, the ebullient principal worldwide evangelist for Adobe ...",https://www.marketwatch.com/story/amd-outshines-intel-at-ces-2020-as-chip-makers-traditional-roles-remain-reversed-2020-01-07,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.75,0.0
"AMD Could Gain on Intel Even More This Year, Thanks to Apple",Motley Fool,"Jan 10, 2020",2020-01-10,"This year, AMD has the chance drive its advantage further and take away a large chunk of Intel's market share thanks to Apple (NASDAQ: AAPL). The iPhone ...",https://www.fool.com/investing/2020/01/10/amd-could-gain-on-intel-even-more-this-year-thanks.aspx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.35,0.35,0.7624
Ping An Technology and Intel to Establish Joint Innovation ...,PRNewswire,"Jan 10, 2020",2020-01-10,"Photo 1 (L to R): Wang Rui, Intel Vice President, Sales and Marketing Group; PRC Country Manager; Rose Schooler, Intel Corporate Vice President, Sales and ...",https://www.prnewswire.com/news-releases/ping-an-technology-and-intel-to-establish-joint-innovation-laboratory-300984820.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.3818
Intel Is Sampling A DG1 GPU 'Software Development Vehicle ...,CRN,"Jan 9, 2020",2020-01-09,"That's going to help Tiger Lake, DG1 and lots of other Xe-based products that come after it,' Intel's Darren McPhee says of the the chipmaker's GPU development ...",https://www.crn.com/news/components-peripherals/intel-is-sampling-a-dg1-gpu-software-development-vehicle-with-isvs,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Razer Tomahawk Gaming PC First Look: Intel's NUC 9 ...,PCMag.com,"Jan 8, 2020",2020-01-08,"Razer Tomahawk Gaming PC First Look: Intel's NUC 9 Extreme Mini PC, in Luxury Digs. The new NUC is taking all sorts of forms at CES 2020, but none is as slick ...",https://www.pcmag.com/news/razer-tomahawk-gaming-pc-first-look-intels-nuc-9-extreme-mini-pc-in-luxury,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.3333333333333333,0.0
Dow Jones News: Intel Product Reveals Fail to Impress; Boeing Rises on Buffett Rumor,Motley Fool,"Jan 7, 2020",2020-01-07,"Through a combination of solid products from AMD and chronic delays of Intel's 10-nanometer manufacturing process, the CPU market is once again a two-horse ...",https://www.fool.com/investing/2020/01/07/dow-jones-news-intel-product-reveals-fail-to-impre.aspx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.5,0.29999999999999993,-0.1531
"Inside Intel’s Ghost Canyon NUC, the incredibly small modular desktop PC",The Verge,"Jan 7, 2020",2020-01-07,"Last week, I visited Intel's headquarters in Santa Clara, California so I could stop imagining and check out the NUC 9 Extreme for myself. The Intel NUC 9 Extreme, ...",https://www.theverge.com/2020/1/7/21051879/intel-pc-nuc-9-extreme-ghost-canyon-element-hands-on-teardown-ces-2020,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.25,0.4,-0.3182
Intel's Mobileye demos autonomous car equipped only with ...,CNA,"Jan 7, 2020",2020-01-07,"Intel's Mobileye demos autonomous car equipped only with cameras, no other sensors. Intel Corp on Monday released a video of its Mobileye autonomous car ...",https://www.channelnewsasia.com/news/business/intel-s-mobileye-demos-autonomous-car-equipped-only-with-cameras--no-other-sensors-12240060,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2,0.85,0.0
"Intel's foldable laptop, Horseshoe Bend, revealed at CES 2020 - Business Insider",Business Insider,"Jan 7, 2020",2020-01-07,"The device, nicknamed ""Horseshoe Bend,"" has a 17.3-inch OLED display on the inside. While it's just a concept intended to show what's possible with Intel's ...",https://www.businessinsider.com/intel-foldable-laptop-ces-2020-pictures-video-2020-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Intel's Horseshoe Bend prototype is the biggest foldable tablet ...,Engadget,"Jan 7, 2020",2020-01-07,"As with Intel's previous prototypes, this isn't something the company is planning on selling to consumers. It's more of an experiment to see what's possible with ...",https://www.engadget.com/2020-01-07-intel-horseshoe-bend-foldable-17-inch-tablet-pc-hands-on.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Intel and Google plot closer collaboration around Chromebooks and the future of computing,TechCrunch,"Jan 7, 2020",2020-01-07,"“We're going a step further and deepening our partnership with Google to bring Athena to Chromebooks,” Gregory Bryant, the EVP and GM of Intel's client ...",https://techcrunch.com/2020/01/06/intel-and-google-plot-out-closer-collaboration-around-chromebooks-and-the-future-of-computing/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.125,0.0
"Amazon, Intel and Ford Want to Harvest Your Data While You Drive",Bloomberg,"Jan 7, 2020",2020-01-07,"At CES, Intel showed off a map of Las Vegas created in 24 hours with information from BMW cars that drove around the city over an undisclosed longer period.",https://www.bloomberg.com/news/articles/2020-01-07/amazon-intel-and-ford-chase-automotive-data-dollars-at-ces,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.25
AMD’s 7nm Ryzen 4000 CPUs are here to take on Intel’s 10nm Ice Lake laptop chips,The Verge,"Jan 6, 2020",2020-01-06,"AMD is taking a page from Intel's book with the naming of its new processors, which are launching in two different types. There's the 15W Ryzen U-Series, ...",https://www.theverge.com/2020/1/6/21054007/amd-7nm-ryzen-4000-cpu-ces-2020-intel-competition-laptop-processors-zen-2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
AMD claims new laptop chips outperform Intel,CNBC,"Jan 6, 2020",2020-01-06,AMD is bringing out a new group of laptop processors that pack cutting-edge tiny transistors measuring 7 nanometers. Intel announced 10-nanometer chips last ...,https://www.cnbc.com/2020/01/06/amd-launches-7-nanometer-ryzen-4000-7-nanometer-chips.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Intel’s Horseshoe Bend concept is a look at the future of foldable PCs,The Verge,"Jan 6, 2020",2020-01-06,"But Intel doesn't expect it to be a one-off. The chip giant has brought its own folding PC concept along to CES, with a view toward providing inspiration for an ...",https://www.theverge.com/2020/1/6/21054029/intel-horseshoe-bend-foldable-pc-concept-oled-display-first-look-ces-2020,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.125,0.0
Intel's 10th Gen 45W Core-H CPUs Show Up in the Acer ConceptD 7 Ezel,AnandTech,"Jan 6, 2020",2020-01-06,"For users that regularly track Intel's laptop process lines, then you will likely be used to the nomenclature that Y-series is sub 10 W, U-series is usually 15 W but ...",https://www.anandtech.com/show/15304/intels-10th-gen-45w-coreh-cpus-show-up-in-the-acer-conceptd-7-ezel,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Intel's First 3D Processors: Lakefield Up Close and Personal in the Lenovo X1 Fold Teardown,Tom's Hardware,"Jan 6, 2020",2020-01-06,"Lenovo won't confirm, but there is zero doubt the X1 Fold uses Intel's Lakefield processors. Shares. Comments (0).",https://www.tomshardware.com/news/intels-first-3d-processors-lakefield-up-close-and-personal-in-the-lenovo-x1-fold-teardown,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.125,0.31666666666666665,0.0
ASUS and Samsung roll out the first Chromebooks with Intel’s Project Athena certification,TechCrunch,"Jan 6, 2020",2020-01-06,There will be a lot more to come on Athena later today during Intel's CES keynote at 4pm Pacific time. Samsung and ASUS's devices are a sneak peek of sorts and ...,https://techcrunch.com/2020/01/06/asus-and-samsung-roll-out-the-first-chromebooks-with-intels-project-athena-certification/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.3333333333333333,0.0
"HP updates Elite Dragonfly laptop with 10th-gen Intel processors, Tile integration",Ars Technica,"Jan 5, 2020",2020-01-05,"The newest member of the Elite family received mostly an internal update ahead of CES 2020, including 10th-gen Intel processors and a new Tile integration ...",https://arstechnica.com/gadgets/2020/01/hp-updates-elite-dragonfly-laptop-with-10th-gen-intel-processors-tile-integration/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Acer's Spin convertible laptops get 10th-gen Intel chips,Engadget,"Jan 5, 2020",2020-01-05,"Under the hood, the Spin 3 has a choice of three 10th-generation Intel Ice Lake chips (Core i5-1035G4, Core i5-1035G1, Core i3-1005G1), while the Spin 5 ...",https://www.engadget.com/2020-01-05-acer-spin-3-spin-5-intel-10th-generation.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Dell XPS 13, XPS 13 Developer Edition Laptops With 10th Gen Intel Core Processors Launched Ahead of CES 2...",NDTV,"Jan 3, 2020",2020-01-03,"It retains the metal and glass build, but also has a larger keyboard and trackpad, while Intel's 10th gen processors power the device. Alongside the standard XPS ...",https://gadgets.ndtv.com/laptops/news/dell-xps-13-9300-developer-edition-launch-price-specifications-10th-gen-intel-processor-launch-2158102,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.128
Lenovo Upgrades ThinkPad Line With New 10th Gen Intel ...,Thurrott.com,"Jan 3, 2020",2020-01-03,"The company is introducing the 8th gen X1 Carbon at CES, starting at $1,499. The new device is powered by Intel's 10th gen U-Series Core processors, up to ...",https://www.thurrott.com/hardware/227147/lenovo-upgrades-thinkpad-line-with-new-10th-gen-intel-processors,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
What Kind Of Shareholders Own Intel Corporation (NASDAQ ...,Simply Wall St,"Jan 1, 2020",2020-01-01,"With a market capitalization of US$260b, Intel is rather large. We'd expect to see institutional investors on the register. Companies of this size are usually well ...",https://simplywall.st/stocks/us/semiconductors/nasdaq-intc/intel/news/what-kind-of-shareholders-own-intel-corporation-nasdaqintc-2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.6,0.95,0.0
