title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
New Mi Notebook Pro model on the way with Intel's 11th Gen ...,gizmochina,1 day ago,2020-12-25 21:59:20.258288,"Now, Geekbench results of a new model have shown up and it comes in Intel's 11th Gen CPUs and AMD's Ryzen 5 5600H CPU variants. Xiaomi Mi Notebook Pro ...",https://www.gizmochina.com/2020/12/24/new-mi-notebook-pro-model-on-the-way-with-intels-11th-gen-and-amd-ryzen-5-5600h-processors/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Cloudera Buys Back $314 Million Intel Stake. What It Means for the Cloud Stock.,Barron's,2 days ago,2020-12-24 21:59:22.146353,"Intel (INTC) stock ticked up 0.1% in after-hours trading, after ending the regular session up 0.9% to $46.57. Intel invested $742 million several years ago, in part ...",https://www.barrons.com/articles/cloudera-buys-back-intel-stake-what-it-means-cloud-stock-51608765490,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Huawei MateBook D 14/15 2021 Edition launched, features ...",gizmochina,3 days ago,2020-12-23 21:59:33.839018,"For graphics, customers get an option of either Intel's latest integrated Xe graphics options or a dedicated Nvidia GeForce MX450 mobile GPU. Huawei. The laptop ...",https://www.gizmochina.com/2020/12/23/huawei-matebook-d14-d15-2021-launch-11th-gen-intel/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.128
Save Up To $300 On Intel-Based MacBook Air Laptops Today Only,Forbes,3 days ago,2020-12-23 21:59:22.155353,But that means some retailers have a lot of inventory of older MacBook Air models still running the Intel Core processor. They're not bad—Intel MacBooks are great ...,https://www.forbes.com/sites/forbes-personal-shopper/2020/12/22/macbook-air-deal/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,1.0,0.4939
Finger-clicking goodness: KFConsole based on Intel NUC 9 ...,Notebookcheck.net,3 days ago,2020-12-23 21:59:20.248289,KFC Gaming in collaboration with Cooler Master is introducing a new KFConsole based on the Intel NUC 9 Extreme Kit and a probable Asus Dual GeForce RTX ...,https://www.notebookcheck.net/Finger-clicking-goodness-KFConsole-based-on-Intel-NUC-9-Extreme-and-Asus-RTX-2070-GPU-is-real-and-comes-with-a-built-in-chicken-warmer.511937.0.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4588
Intel 11th-gen CPUs might not all be based on Intel's latest architecture,TechRadar,4 days ago,2020-12-22 21:59:26.822865,"The Core i5, i7, and i9 CPUs will be powered by both technologies, but the lower-end SKUs will keep using the same core architecture as Intel's Skylake ...",https://www.techradar.com/sg/news/intel-11th-gen-cpus-might-not-all-be-based-on-intels-latest-architecture,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.9,0.0
"Intel, IBM share losses contribute to Dow's nearly 325-point fall",MarketWatch,4 days ago,2020-12-22 21:59:26.803866,"Intel's shares have dropped $2.05 (4.3%) while those of IBM have declined $3.84 (3.0%), combining for a roughly 39-point drag on the Dow. Also contributing ...",https://www.marketwatch.com/story/intel-ibm-share-losses-contribute-to-dows-nearly-325-point-fall-2020-12-21,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.1,0.4,-0.128
Should You Buy or Sell Intel Stock Right Now?,Motley Fool,5 days ago,2020-12-21 21:59:20.255288,"However, Intel's stock declined about 15% this year as the Philadelphia Semiconductor Index surged 50%. Let's look back at why Intel underperformed the broader ...",https://www.fool.com/investing/2020/12/20/should-you-buy-or-sell-intel-stock-right-now/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2857142857142857,0.5357142857142857,0.0
Better Buy: Advanced Micro Devices vs. Intel,Motley Fool,6 days ago,2020-12-20 21:59:26.809867,"After spending decades behind the power curve, AMD took a technical lead as Intel's progress short-circuited. However, just because Intel has fallen behind does ...",https://www.fool.com/investing/2020/12/19/better-buy-advanced-micro-devices-vs-intel/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.45,0.55,0.5994
"Dell XPS 13 with 11th-gen Intel Core processors now available in India starting at ₹1,50,990",XDA Developers,1 week ago,2020-12-19 21:59:33.842016,"There is also a fingerprint sensor embedded in the power button, Wi-Fi 6 courtesy of the Killer AX1650 module, Intel's Iris Xe Graphics with shared graphics ...",https://www.xda-developers.com/dell-xps-13-11th-gen-intel-core-processors-launched-india/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2,0.25,0.0
Chandler-based data privacy company Truyo to expand with Intel investment,Phoenix Business Journal,1 week ago,2020-12-19 21:59:33.836016,"“Intel has been kind enough to invest in that along with IntraEdge.” Clarke declined to release the amount of Intel's investment. According to Truyo, Santa Clara, ...",https://www.bizjournals.com/phoenix/news/2020/12/16/truyo-intracorp-intel-invests-data-privacy.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.3182
Dell launches new XPS 13 with 11th Gen Intel chipsets in India: Details here,Livemint,1 week ago,2020-12-19 21:59:33.822984,The laptop is co-engineered with Intel with up to i7 11th Gen Intel Core processors. The processors are coupled with the Intel Iris Xe graphics. Similar to the ...,https://www.livemint.com/technology/tech-news/dell-launches-new-xps-13-with-11th-gen-intel-chipsets-in-india-details-here-11608206322227.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
