title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
New K-Dramas Coming to Netflix in October 2020,What's on Netflix,"Sep 30, 2020",2020-09-30,K-Dramas on Netflix in 2020 continues to be the gift that keeps on giving for fans around the world. October has a great line up of new and continuing K-Dramas ...,https://www.whats-on-netflix.com/news/new-k-dramas-coming-to-netflix-in-october-2020/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
"Lee Do-hyun, the actor who broke up with his girlfriend for a K-drama role",South China Morning Post,"Sep 29, 2020",2020-09-29,"After appearances in Hotel del Luna, Clean with Passion for Now and Prison Playbook, rising K-drama star Lee Do-hyun is appearing in hotly anticipated new ...",https://www.scmp.com/magazines/style/celebrity/article/3103456/starring-both-18-again-and-sweet-home-lee-do-hyun-korean,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4215
The Korean celebrities making a stand against misogynists,South China Morning Post,"Sep 28, 2020",2020-09-28,"The exposure of Korea's patriarchal culture in certain industries is starting to rile young women online, especially when it comes to K-pop and K-drama. Sadly, the ...",https://www.scmp.com/magazines/style/celebrity/article/3103328/how-red-velvet-bae-suzy-and-gong-hyo-jin-are-leading-k,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Actress Jung Yu-mi battles jelly monsters in K-drama The ...,The Straits Times,"Sep 27, 2020",2020-09-27,"SINGAPORE - When South Korean actress Jung Yu-mi imagined her first action role, she thought it would be along the lines of the sword fights of wuxia film ...",https://www.straitstimes.com/lifestyle/entertainment/actress-jung-yu-mi-battles-jelly-monsters-in-k-drama-the-school-nurse-files,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.3818
K-drama The School Nurse Files a ‘different world’ for filmmaker,South China Morning Post,"Sep 25, 2020",2020-09-25,The School Nurse Files: Netflix fantasy K-drama a creative change of pace for The Truth Beneath filmmaker Lee Kyoung-mi. The School Nurse Files stars Jung Yu- ...,https://www.scmp.com/lifestyle/entertainment/article/3102866/school-nurse-files-netflix-fantasy-k-drama-creative-change,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.6,0.0
"5 reasons to love Hyun Bin, Crash Landing’s dreamy leading man",South China Morning Post,"Sep 24, 2020",2020-09-24,"As Crash Landing on You and Secret Garden star Hyun Bin turns 38 on September 25, we look back on the most memorable milestones in the K-drama actor's ...",https://www.scmp.com/magazines/style/celebrity/article/3102725/hyun-bins-best-moments-netflix-series-crash-landing-you,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.6,0.3612
Kingdom’s AStory gains stock momentum with new K-drama “Jirisan”,Pulse News,"Sep 23, 2020",2020-09-23,"It produced Netflix's mega-hit zombie thriller “Kingdom” that was popular both in Korea and overseas, as well as famous K-drama series including “Signal” and “ ...",https://pulsenews.co.kr/view.php?year=2020&no=982287,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.34
Why do Chinese remakes of foreign TV drama always flop?,CGTN,"Sep 23, 2020",2020-09-23,"I could tell from the details that it was adapted from a South Korean drama,"" a Douban user said. ""The actors have trouble acting as well, and they are imitating ...",https://news.cgtn.com/news/2020-09-23/Why-do-Chinese-remakes-of-foreign-TV-drama-always-flop--U1mf9pVx8A/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.0625,0.0625,-0.34
New Korean drama to be helmed by director of hit series It's ...,The Independent,"Sep 22, 2020",2020-09-22,New Korean drama to be helmed by director of hit series It's Okay To Not Be Okay. The stars of the drama are actor-singer Ji Chang Wook and actress Kim Ji ...,https://theindependent.sg/new-korean-drama-to-be-helmed-by-director-of-hit-series-its-okay-to-not-be-okay/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Spoilers ahead: K-drama thriller Flower of Evil’s 5 biggest plot holes,South China Morning Post,"Sep 22, 2020",2020-09-22,"With Criminal Minds stars Lee Joon-gi and Moon Chae-won in the lead roles, TVN K-drama Flower of Evil may be one of the most popular Korean series on ...",https://www.scmp.com/magazines/style/celebrity/article/3102407/k-drama-flower-evil-starring-lee-joon-gi-and-moon-chae,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-1.0,1.0,0.1027
