title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
"Japanese Politician Cosplays As Popular Anime Character For Campaign, Backfires",Geek Culture,"Jun 29, 2020",2020-06-29,"Gotō, who also happens to be a musician, ran his campaign while dressed up as Lelouch vi Britannia/Zero from the iconic 2006 anime series Code Geass: ...",https://geekculture.co/japanese-politician-cosplays-as-popular-anime-character-for-campaign-backfires/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.3,0.45,0.4215
Full-size Evangelion statue appears at Japanese theme park with entry plug synchronization tests,SoraNews24,"Jun 29, 2020",2020-06-29,"We say “possibly life-sized” because in addition to being vague about several plot points and the meaning of much of its symbolism, the Evangelion anime ...",https://soranews24.com/2020/06/29/full-size-evangelion-statue-appears-at-japanese-theme-park-with-entry-plug-synchronization-tests/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
A Japanese condom brand has made a weird AF anime about safe sex,Dazed,"Jun 26, 2020",2020-06-26,"Japan's leading condom manufacturer, Okamoto, has created an anime web-series to promote safe sex, and it's pretty rad. Called Condom Battler Goro, the ...",https://www.dazeddigital.com/life-culture/article/49638/1/japanese-condom-brand-okamoto-has-made-anime-about-safe-sex,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.5,0.296
CD Projekt Red teams up with Japanese studio for incredible ...,,"Jun 26, 2020",2020-06-26,"The anime will be created by Japanese animation studio Studio Trigger. Based in Tokyo, its works include several other TV series. Cyberpunk 2077 game ...",https://www.thefirstnews.com/article/cd-projekt-red-teams-up-with-japanese-studio-for-incredible-new-anime-series-on-netflix-13648,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.3,0.3,0.0
G-Shock continues Japanese anime collaborations with One ...,WatchPro USA,"Jun 25, 2020",2020-06-25,"Hot on the heels of a Dragonball Z tribute watch, Casio has collaborated with another Japanese anime series to release a G-Shock for fans of the One Piece ...",https://usa.watchpro.com/g-shock-continues-japanese-anime-collaborations-with-one-piece-ga-110/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Cyberpunk Edgerunners is a Cyberpunk Anime Series ...,Jump Dash Roll,"Jun 25, 2020",2020-06-25,"Announced during Night City Wire on Thursday, the anime is a collaboration between acclaimed Japanese anime house Studio Trigger (Kill la Kill) and Netflix.",https://www.jumpdashroll.com/article/cyberpunk-edgerunners-is-a-cyberpunk-anime-series-coming-to-netflix-in-2022,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
FunimationCon 2020 Adds Interview with Legendary Voice Actress Masako Nozawa; New Panels & Hosts Confirmed,Cinelinx,"Jun 25, 2020",2020-06-25,The Japanese anime company will have an English-language interview with legendary voice actress Masako Nozawa. Nozawa's career spans for over 60 years ...,https://www.cinelinx.com/movie-news/movie-stuff/funimationcon-2020-adds-interview-with-legendary-voice-actress-masako-nozawa-new-panels-hosts-confirmed/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5121212121212121,0.8181818181818182,0.0
FunimationCon 2020 Adds Interview with Legendary Voice Actress Masako Nozawa; New Panels & Hosts Confirmed,Cinelinx,"Jun 25, 2020",2020-06-25,The Japanese anime company will have an English-language interview with legendary voice actress Masako Nozawa. Nozawa's career spans for over 60 years ...,https://www.cinelinx.com/movie-news/movie-stuff/funimationcon-2020-adds-interview-with-legendary-voice-actress-masako-nozawa-new-panels-hosts-confirmed/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5121212121212121,0.8181818181818182,0.0
"""Scott Pilgrim vs. the Animation"": Plans Underway?",That Hashtag Show,"Jun 25, 2020",2020-06-25,"Edgar Wright teases that he has plans to do a Scott Pilgrim animated series. Potential ... speaking, “anime” refers to a specific style of animation unique to Japan.",https://www.thathashtagshow.com/2020/06/25/scott-pilgrim-vs-the-animation-plans-underway/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Cel-Ga.com Announces Anime Convention Substitute in ...,PRNewswire,"Jun 23, 2020",2020-06-23,"LONDON, June 23, 2020 /PRNewswire/ -- Anime is one of Japan's fastest growing exports to the West and with the recent cancellations of most of the annual ...",https://www.prnewswire.com/news-releases/cel-gacom-announces-anime-convention-substitute-in-online-live-auction-301081957.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Japanese Condom Maker Creates Fantasy Anime About Safe Sex,VICE,"Jun 22, 2020",2020-06-22,This article originally appeared on VICE Asia. Japan's leading condom manufacturer just found the most Japanese way to promote safe sex. Okamoto tapped ...,https://www.vice.com/en/article/pkyax9/japanese-condom-anime-show-ad-safe-sex,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.25,0.6124
"Japan's Akatsuki looks to tie up with Netflix, Amazon for Indian animation",Livemint,"Jun 21, 2020",2020-06-21,Kawamura said the popularity of Japanese anime such as Doraemon and Shin-chan in India helped the company recognize the potential of the market. â€œIn ...,https://www.livemint.com/news/india/japan-s-akatsuki-ties-up-with-netflix-amazon-for-indian-animation-11592716558569.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.1779
Yeh dil manga more,India Today,"Jun 21, 2020",2020-06-21,"Batu Gaiden, a show that premiered on Cartoon Network was another Indian-Japanese collaboration. Through Studio Durga, Basu wants to create Indian anime ...",https://www.indiatoday.in/magazine/leisure/story/20200629-yeh-dil-manga-more-1691162-2020-06-21,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.0
Japan Sinks: 2020 - 10 Things You Need To Know Before Watching The Anime,CBR,"Jun 20, 2020",2020-06-20,"While Japan Sinks: 2020 is the first anime to be based on the novel Japan Sinks, it is not the novel's first adaption. The first adaption would be a live-action film ...",https://www.cbr.com/japan-sinks-2020-facts/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.1,0.0,0.0
Netflix 'Ghost in the Shell' anime character based on real-life ...,The Mainichi,"Jun 19, 2020",2020-06-19,"At our company, we also believe in Japan's real strength, and we are moving ahead day by day with this in mind,"" Tate commented. (Japanese original by ...",https://mainichi.jp/english/articles/20200618/p2a/00m/0et/017000c,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.3182
Okamoto condoms are now a battle anime series,AsiaOne,"Jun 19, 2020",2020-06-19,"Okamoto Industries, the Japanese company best known for making condoms, has done exactly that, with a new anime series centering around – you guessed it ...",https://www.asiaone.com/digital/okamoto-condoms-are-now-battle-anime-series,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.3818
"A Whisker Away review: A Netflix anime movie about cats, shapeshifting, and love",Polygon,"Jun 19, 2020",2020-06-19,"The Japanese title of the anime movie A Whisker Away, now on Netflix, translates to Wanting to Cry, I Pretend to Be a Cat. That original version is both more ...",https://www.polygon.com/2020/6/19/21296219/a-whisker-away-review-anime-netflix,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.6,0.6369
"A Whisker Away review: A Netflix anime movie about cats, shapeshifting, and love",Polygon,"Jun 19, 2020",2020-06-19,"The Japanese title of the anime movie A Whisker Away, now on Netflix, translates to Wanting to Cry, I Pretend to Be a Cat. That original version is both more ...",https://www.polygon.com/2020/6/19/21296219/a-whisker-away-review-anime-netflix,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.6,0.6369
Japanese condoms now have their own anime: Condom Battler Goro!,SoraNews24,"Jun 18, 2020",2020-06-18,"Now, Japan's leading condom manufacturer, Okamoto Industries, is using the power of anime to help educate the masses on the importance of safe sex.",https://soranews24.com/2020/06/18/japanese-condoms-now-have-their-own-anime-condom-battler-goro/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.375,0.5,-0.2714
‘One Piece’ creator waives copyright to help fans sell artwork but there are rules,,"Jun 18, 2020",2020-06-18,"Created by Eiichiro Oda, the Japanese anime television series follows the story ... The deal is to sell their products through Japan's mobile messaging platform, ...",https://pop.inquirer.net/96123/one-piece-creator-waives-copyright-to-help-fans-sell-artwork-but-here-are-some-rules,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.2144
