title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
This Japanese anime series is set in Galway and showcases ...,Irish Post,"Jan 22, 2020",2020-01-22,"(Unless you've ever attended the Galway-based anime convention Akumakon, that is.) A Japanese anime series which aired between 2010 and 2011 has gained ...",https://www.irishpost.com/entertainment/japanese-anime-series-set-galway-showcases-iconic-tourist-spots-177699,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Digimon Adventure to make comeback after over 20 years in Japan,Republic World,"Jan 22, 2020",2020-01-22,The 1999 anime series Digimon Adventure is making a comeback after more ... The trailer reveals that the reboot of the show will first be premiered in Japan in ...,https://www.republicworld.com/entertainment-news/hollywood-news/digimon-adventure-to-make-comeback-after-over-20-years-in-japan.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.3182
Digimon Adventure Gets New TV Anime Reboot With Original ...,Geek Culture,"Jan 22, 2020",2020-01-22,"The series is set to air in Japan in April 2020, so at least fans won't have to wait all that long to see what the new Digimon Adventure reboot has to offer.",https://geekculture.co/digimon-adventure-gets-new-tv-anime-reboot-with-original-cast/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2556818181818182,0.6022727272727273,0.5574
China's latest online trend? Traditional culture and cosplay,South China Morning Post,"Jan 21, 2020",2020-01-21,"... YouTube that has traditionally catered to gamers and Japanese anime fans. ... that ranges from traditional music, dance and poetry to Guo Feng-style anime.",https://www.scmp.com/abacus/culture/article/3046931/chinas-latest-online-trend-traditional-culture-and-cosplay,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.825,0.0
Captain Tsubasa: Rise of New Champions is an anime soccer ...,Destructoid,"Jan 21, 2020",2020-01-21,"Note that there is no English dub: it's Japanese voiceovers with subtitles only (all good!). If you couldn't tell based on the image above, this one is very flashy and ...",https://www.destructoid.com/stories/captain-tsubasa-rise-of-new-champions-is-an-anime-soccer-game-coming-to-pc-ps4-and-switch-and-anime-soccer-rules-578502.phtml,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.5267
New Digimon Adventure Anime Announced for April 2020,Siliconera,"Jan 21, 2020",2020-01-21,It's also worth noting that Toei released an English version of the teaser trailer at the same time as the Japanese trailer. Check out a key visual for the new anime ...,https://www.siliconera.com/new-digimon-adventure-anime-announced-for-april-2020/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.3182
Three Kingdoms exhibition to be held in Beijing after popular ...,Global Times,"Jan 21, 2020",2020-01-21,"A lot of Japanese anime and games are inspired by stories of the Three Kingdoms, so the exhibition was very popular in Japan and museums such as Tokyo ...",https://www.globaltimes.cn/content/1177537.shtml,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.6,0.9,0.4215
From anime to reality: Mobile 25-ton Gundam robot to be built ...,The Japan Times,"Jan 20, 2020",2020-01-20,The first life-sized Gundam statue was installed in Odaiba in 2009 and has become popular with Japanese and foreign tourists alike. In a time of both ...,https://www.japantimes.co.jp/news/2020/01/20/business/gundam-robot-yokohama/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Studio Ghibli: Netflix buys rights to iconic animated films,BBC News,"Jan 20, 2020",2020-01-20,"He recently visited Japan to record the podcast and went on a hunt for a ""particular Japanese poster"" from a Studio Ghibli film. Picture of Jake Cunningham. image ...",https://www.bbc.com/news/newsbeat-51178158,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.0
Netflix bets on Japanese animation with Studio Ghibli films,South China Morning Post,"Jan 20, 2020",2020-01-20,"Netflix moves into Japanese animation, will start showing 21 Studio Ghibli ... The first batch of animated films to be released on February 1 are Castle in the Sky ...",https://www.scmp.com/lifestyle/entertainment/article/3046781/netflix-moves-japanese-anime-will-start-showing-21-studio,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Japanese Animation TV Ranking, January 6-12 - News",Anime News Network,"Jan 20, 2020",2020-01-20,"30 min. 3.0. Animated O-saru no George (Curious George), NHK-E, January 11 (Sat), 08 ...",https://www.animenewsnetwork.com/news/2020-01-20/japanese-animation-tv-ranking-january-6-12/.155541,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
The Changing World of the Voice Actor,Nippon.com,"Jan 20, 2020",2020-01-20,"“But in the nineties, anime fans were mostly male, and the voice actors we featured ... Japanese anime since they were kids and there are plenty of anime fans.",https://www.nippon.com/en/japan-topics/c07202/the-changing-world-of-the-voice-actor.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
ANIME NEWS: 'Weathering With You' picks up 4 nominations at Annie Awards：The Asahi Shimbun,Asahi Shimbun,"Jan 19, 2020",2020-01-19,ANIME NEWS: 'Weathering With You' picks up 4 nominations at Annie Awards. Translated by The Asahi Shimbun from the website of Anime Anime Japan Ltd.,http://www.asahi.com/ajw/articles/AJ202001190009.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Japan's virtual celebrities rise to threaten the real ones,Nikkei Asian Review,"Jan 19, 2020",2020-01-19,"They are virtual YouTubers, or VTubers -- digitally animated characters that can ... ""As with Japan's anime culture, we will be able to export our content overseas ...",https://asia.nikkei.com/Business/Media-Entertainment/Japan-s-virtual-celebrities-rise-to-threaten-the-real-ones,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2,0.30000000000000004,-0.3818
ANIME NEWS: 'Japan Sinks' gets first anime adaptation series for 2020 release：The Asahi Shimbun,Asahi Shimbun,"Jan 18, 2020",2020-01-18,"Masaaki Yuasa will direct the first animated series of “Japan Sinks,” the 1973 best-selling sci-fi novel by Sakyo Komatsu. The 10-episode “Japan Sinks: 2020” ...",http://www.asahi.com/ajw/articles/AJ202001180006.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.075,0.16666666666666666,0.0
Weathering With You review – thrillingly beautiful anime romance,The Guardian,"Jan 16, 2020",2020-01-16,"Weathering With You, full of overcharged teenage emotion, was Japan's highest-grossing film of 2019. Like Your Name, it's thrillingly beautiful: Tokyo is animated ...",https://www.theguardian.com/film/2020/jan/16/weathering-with-you-review-makoto-shinkai-japanese-anime-animation,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.85,1.0,0.8885
An Anime Fantasy Combines Myth With Climate Change,Hyperallergic,"Jan 16, 2020",2020-01-16,The movie broke records and put Shinkai on the map as the heir apparent to Japanese animation legend and Studio Ghibli founder Hayao Miyazaki. Despite ...,https://hyperallergic.com/523734/weathering-with-you-by-makoto-shinkai/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
'Weathering With You' Is The Latest Anime From Makoto Shinkai,,"Jan 16, 2020",2020-01-16,"A Japanese animated film called ""Your Name,"" for instance, was a minor arthouse hit in the U.S. but made a fortune overseas. The makers of that blockbuster ...",https://www.npr.org/2020/01/16/797098442/weathering-with-you-is-the-latest-anime-from-makoto-shinkai,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.9,0.0
Global Hit Toon ‘Weathering With You’ Signals Climate Change for Japanese Anime,Variety,"Jan 15, 2020",2020-01-15,"... echoes an element of Shinkai's previous anime, “Your Name,” a body-swapping story that was a global phenomenon, topping the box office that year in Japan ...",https://variety.com/2020/artisans/production/japan-weathering-with-you-anime-1203467424/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Top picks: A South Korean thriller, classic anime from Japan, and more",Christian Science Monitor,"Jan 15, 2020",2020-01-15,"Top picks: A South Korean thriller, classic anime from Japan, and more. Movies from 'Parasite' director Bong Joon-ho and anime legend Satoshi Kon, and music ...",https://www.csmonitor.com/The-Culture/Arts/2020/0115/Top-picks-A-South-Korean-thriller-classic-anime-from-Japan-and-more,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.38888888888888884,0.38888888888888884,0.296
Compensation payment for animators killed in Kyoto arson ...,Kyodo News Plus,"Jan 15, 2020",2020-01-15,"Shinji Aoba, 41, is suspected to have ignited gasoline inside the three-story building of the studio in Kyoto's Fushimi Ward, the center of the company's anime ...",https://english.kyodonews.net/news/2020/01/4ed02e79e7ac-compensation-payment-for-animators-killed-in-kyoto-arson-begins.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.2,0.0,-0.6705
Weathering with You,The List,"Jan 13, 2020",2020-01-13,"Makoto Shinkai follows smash hit anime Your Name with a romantic, eco-themed adventure. Japanese animation maestro Makoto Shinkai follows his 2016 mega ...",https://film.list.co.uk/article/113839-weathering-with-you/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Rowan’s Japanese Anime Guild holds Kotoricon 2020,nj.com,"Jan 13, 2020",2020-01-13,The Japanese Anime Guild at Rowan College of South Jersey held its 11th annual Kotoricon to help raise money for local and world wide charities. This year ...,https://www.nj.com/news/2020/01/rowans-japanese-anime-guild-holds-kotoricon-2020.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Veteran animator claims working on Pokémon anime pays less than working in a convenience store,SoraNews24,"Jan 12, 2020",2020-01-12,"Bringing you yesterday's news from Japan and Asia, today. RocketNews24 Japanese.",https://soranews24.com/2020/01/12/veteran-animator-claims-working-on-pokemon-anime-pays-less-than-working-in-a-convenience-store/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.08333333333333333,0.03333333333333333,0.0
ANIME NEWS:'Gundam' creator Tomino honored with cultural affairs award：The Asahi Shimbun,Asahi Shimbun,"Jan 12, 2020",2020-01-12,"Translated by The Asahi Shimbun from the website of Anime Anime Japan Ltd. January 12, 2020 at 07:00 JST. Facebook0; Twitterlist.",http://www.asahi.com/ajw/articles/AJ202001120001.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.1,0.1,0.5859
Tsai Ing-wen's electoral secret weapon: pro-Japanese youths,,"Jan 12, 2020",2020-01-12,"They are enthusiastic about Japanese pop culture such as anime, comic books, music and TV dramas. Moreover, they were taught at school about the Japanese ...",https://www.japantimes.co.jp/news/2020/01/12/national/politics-diplomacy/taiwan-japan-youths-president-tsai-ing-wen-election/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.4,0.7,-0.296
Here Are All The Nominees For The 2019 Crunchyroll Anime Awards,Forbes,"Jan 10, 2020",2020-01-10,"Starting today, Japanese anime fans can vote for their favorite shows, scores, and characters of the past year in advance of a San Francisco award ceremony.",https://www.forbes.com/sites/laurenorsini/2020/01/10/here-are-all-the-nominees-for-the-2019-crunchyroll-anime-awards/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4588
Anime could be a key to streaming domination,Marketplace.org,"Jan 9, 2020",2020-01-09,"Take the show “Neon Genesis Evangelion,” an anime classic streaming on ... HBO Max recently signed a landmark anime deal with Japan's Oscar-winning ...",https://www.marketplace.org/2020/01/09/anime-could-be-a-key-to-streaming-domination/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,1.0,-0.0516
Jenya: A Russian Voice Actor in Japan,Nippon.com,"Jan 9, 2020",2020-01-09,A Passion for Anime Songs. Jenya was only 16 when she first encountered Japanese anime in 1997. She was an avid fan of the anime series Sailor Moon when it ...,https://www.nippon.com/en/japan-topics/c07201/jenya-a-russian-voice-actor-in-japan.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
'On-Gaku: Our Sound': Indie anime seven years in the making ...,The Japan Times,"Jan 9, 2020",2020-01-09,"71 mins. Language, JAPANESE. Opens, JAN. 11. After coming into possession of a bass guitar, he suggests to pals Ota ...",https://www.japantimes.co.jp/culture/2020/01/09/films/film-reviews/gaku-sound-indie-anime-seven-years-making-surefire-classic/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2,0.2,0.0
SPT alums Andy Kaplan & George Chien acquire Asian ...,TBI Vision,"Jan 8, 2020",2020-01-08,"... Japanese anime-skewing Animax and Korean programming hub Sony One. ... to be Asia's first 24-hour Japanese anime network, while Sony One airs South ...",https://tbivision.com/2020/01/08/spt-alums-andy-kaplan-george-chien-acquire-asian-networks/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
The global warming-inspired anime storming Japan’s box offices,Dazed,"Jan 7, 2020",2020-01-07,"They're also the plot hooks of Makoto Shinkai's Weathering With You, an eco-friendly anime that became one of Japan's highest-grossing movies of all time ...",https://www.dazeddigital.com/film-tv/article/47368/1/weathering-with-you-japan-anime-makoto-shinkai-interview-your-name,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
5 Most Historically Accurate Anime Of All Time (& The 5 Most Inaccurate),CBR,"Jan 6, 2020",2020-01-06,"Sometimes, the anime is so historically accurate that western Japanese ... accurate when it comes to the history of Japan's involvement in World War II, and their ...",https://www.cbr.com/most-leas-historically-accurate-anime-of-all-time/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.46666666666666673,0.5444444444444444,0.0
ANIME NEWS: Events based on 'Evangelion' planned for Hakone resort：The Asahi Shimbun,Asahi Shimbun,"Jan 5, 2020",2020-01-05,ANIME NEWS: Events based on 'Evangelion' planned for Hakone resort. Translated by The Asahi Shimbun from the website of Anime Anime Japan Ltd. January 5 ...,http://www.asahi.com/ajw/articles/AJ202001050012.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
6 predictions: Which brand new Japanese anime will be the dark-horse hit of 2020?【Videos】,SoraNews24,"Jan 4, 2020",2020-01-04,"Take it away, Seiji! 1. Eizouken ni wa Te o Dasu na! (Keep Your Hands Off Eizouken!) ▽ Three girls try to make an anime, and chaos ...",https://soranews24.com/2020/01/04/6-predictions-which-brand-new-japanese-anime-will-be-the-dark-horse-hit-of-2020%E3%80%90videos%E3%80%91/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.06818181818181818,0.22727272727272727,0.0
"Hatsune Miku, Holographic Japanese Idol, Makes Her Coachella Debut",Rolling Stone,"Jan 3, 2020",2020-01-03,"The character performed her first show in 2009 at Japan's Saitama Super Arena, and made her U.S. debut in 2011 at the Anime Expo convention in Los Angeles ...",https://www.rollingstone.com/music/music-news/hatsune-miku-coachella-933263/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
The Best Anime of the 2010s,Thrillist,"Jan 3, 2020",2020-01-03,... animation out there today happens in the Japanese cartoons. The 2010s in particular saw a huge tide change when it came to Western attitudes about anime; ...,https://www.thrillist.com/entertainment/nation/best-anime-of-the-decade-2010s,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",1.0,0.3,0.6369
The Best Anime of the Decade (2010 - 2019) - IGN,IGN,"Jan 1, 2020",2020-01-01,"In the past decade, we've seen anime continue through its moe phase and bring forth ... three children who dream of becoming the best karuta players in Japan.",https://www.ign.com/articles/2020/01/01/best-anime-of-the-decade-2010-2019,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",1.0,0.3,0.6369
