title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
Confessions of a K-drama virgin,ABS-CBN News,"Feb 29, 2020",2020-02-29,"Crash Landing on You (or CLOY, as it's affectionately called) is a Netflix original, and is now apparently the second-highest-rated Korean drama in the history of ...",https://news.abs-cbn.com/ancx/culture/movies/02/29/20/confessions-of-a-k-drama-virgin-how-crash-landing-on-you-has-made-me-a-changed-man,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
South Korean TV dramas most watched streaming on Netflix Vietnam,VnExpress International,"Feb 28, 2020",2020-02-28,"The South Korean drama series ""Itaewon Class"", which tells the story of an ex-convict whose life has been turned upside down after he gets expelled from school ...",https://e.vnexpress.net/news/life/culture/south-korean-tv-dramas-most-watched-streaming-on-netflix-vietnam-4061191.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.0
Hong Kong actors just can't get enough of K-drama Crash ...,The Straits Times,"Feb 27, 2020",2020-02-27,Even celebrities are not immune. Quite a few are fans of the show about a South Korean heiress who lands in North Korea after a paragliding accident and meets ...,https://www.straitstimes.com/lifestyle/entertainment/hong-kong-actors-just-cant-get-enough-of-k-drama-crash-landing-on-you,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.5,-0.4019
"K-Drama Premiere: ""HYENA"" Darts To Courtroom Battles ...",hellokpop,"Feb 27, 2020",2020-02-27,At the center of HYENA's courtroom drama stage are premiere actors Ju Ji Hoon and Kim Hye Soo. Their lawyer roles delve on presenting cases that involve ...,https://www.hellokpop.com/featured/k-drama-premiere-hyena-korean-drama/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.3818
5 Reasons Why “Itaewon Class” Is The K-Drama You Didn't ...,soompi,"Feb 27, 2020",2020-02-27,"“Itaewon Class” is a new K-drama starring Park Seo Joon as Park Sae Roy and Kim Da Mi as Jo Yi Seo. If you haven't already started watching this series, it's a ...",https://www.soompi.com/article/1383803wpp/5-reasons-why-itaewon-class-is-the-k-drama-you-didnt-know-you-needed,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Review: Netflix's 'Chocolate' highlights South Korea's rich-poor divide - Insider,INSIDER,"Feb 27, 2020",2020-02-27,"""Chocolate"" is a Korean drama now showing on Netflix. The first series has 16 episodes currently available to watch on the streaming service. Like Bong ...",https://www.insider.com/review-chocolate-netflix-korean-drama-parasite-rich-poor-divide-2020-2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Netflix Korean drama Crash Landing On You features Hyun Bin and Son Ye-jin in Chopard watches,Buro 24/7 Singapore,"Feb 26, 2020",2020-02-26,Netflix Korean drama Crash Landing On You features Hyun Bin and Son Ye-jin in Chopard watches. Screen Shot. Text: Nejla Matam-Finn. 26/2/20 8:30 am.,https://www.buro247.sg/watches-and-jewellery/news/crash-landing-on-you-netflix-korean-drama-chopard-happy-sport-alpine-eagle.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4019
Favorite K-Drama Second Dudes: I'd Take These Boys Over ...,MACG Magazine,"Feb 26, 2020",2020-02-26,Favorite K-Drama Second Dudes: I'd Take These Boys Over Flowers Any Day! · 01 Moon Jae Shin — SungKyunKwan Scandal · 02 Kim San — Pasta · 03 Woo Bin ...,https://macgmagazine.com/2020/02/26/favorite-k-drama-second-dudes/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.5,0.4588
Crash Landing on You: Korean drama crosses the north-south divide,The Conversation UK,"Feb 25, 2020",2020-02-25,"Crash Landing on You: Korean drama crosses the north-south divide. February 25, 2020 6.43am EST. Sarah A. Son, University of Sheffield ...",https://theconversation.com/crash-landing-on-you-korean-drama-crosses-the-north-south-divide-132140,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4019
5 K-drama fashion brands you need in your wardrobe now,South China Morning Post,"Feb 25, 2020",2020-02-25,K-drama stars like Crash Landing On You's Son Ye-jin and Encounter's Song Hye-kyo have made these Korean fashion brands famous – which labels are you into ...,https://www.scmp.com/magazines/style/news-trends/article/3052102/k-drama-stars-crash-landing-yous-son-ye-jin-and,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Crash Landing On You: Designer bags seen on Son Ye-Jin ...,AsiaOne,"Feb 25, 2020",2020-02-25,"Unless you've been living under a rock, you would have heard people buzzing about the South Korean drama Crash Landing On You. Starring Son Ye-jin and ...",https://www.asiaone.com/lifestyle/crash-landing-you-designer-bags-seen-son-ye-jin-youd-want-buy-now,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4019
9 Best Korean Dramas to Watch on Netflix if You Loved 'Parasite',Real Simple,"Feb 24, 2020",2020-02-24,"Whether you're new to Korean dramas and don't know where to start, or you're a fellow connoisseur looking for your next K-drama binge, we recommend the picks ...",https://www.realsimple.com/work-life/entertainment/best-korean-dramas,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.85,0.55,0.8442
