title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
New K-Dramas Coming to Netflix: July 2020,What's on Netflix,"Jun 30, 2020",2020-06-30,July is shaping up to be another incredible month for K-dramas on Netflix as the summer line-up begins to take shape. We'll be keeping track of all the latest ...,https://www.whats-on-netflix.com/coming-soon/new-k-dramas-on-netflix-july-2020/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
K-drama Mystic Pop-Up Bar: a cursed woman on a mission to save souls,South China Morning Post,"Jun 28, 2020",2020-06-28,"In Netflix's new Korean drama Mystic Pop-Up Bar, a cursed woman is on a mission to save souls. Mystic Pop-Up Bar's ghostly hosts bring wit, warmth and wonder ...",https://www.scmp.com/magazines/post-magazine/arts-music/article/3090529/netflixs-new-korean-drama-mystic-pop-bar-cursed,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4939
Ji Chang Wook's New Drama Has Been Reported Over 6000 ...,TODAYonline,"Jun 27, 2020",2020-06-27,"For Korean drama Backstreet Rookie, however, making headlines for all the wrong ... The 16-episode series has been reported over 6,000 times to the Korea ...",https://www.todayonline.com/8days/sceneandheard/entertainment/ji-chang-wooks-new-drama-has-been-reported-over-6000-times-being,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
"New K-Dramas On Netflix In July 2020: ""About Time"" & ""Was It ...",hellokpop,"Jun 27, 2020",2020-06-27,"A couple of romantic stories are set to join the roster of Netflix Korean dramas starting to July. Joining the explosive launch of It's Okay To Not Be Okay, love stories ...",https://www.hellokpop.com/featured/new-k-dramas-on-netflix-in-july-2020-about-time-was-it-love/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Jung Da Bin And NU'EST's Hwang Minhyun Make The ...,hellokpop,"Jun 27, 2020",2020-06-27,The drama's script is written by Bang Yoo Jung and will be directed by Kim Sang Woo. Live On. K-Drama Review: “Extracurricular” Explores Choices And Its ...,https://www.hellokpop.com/news/jung-da-bin-and-nuest-hwang-min-hyun-jtbc-new-drama/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
News round-up: Eccho snags Korean drama deal; Scorpion's ...,TBI Vision,"Jun 26, 2020",2020-06-26,News round-up: Eccho snags Korean drama deal; Scorpion's 'Seahorse' sells; TVF joins Netflix-bound David Foster doc. Avatar. By Richard Middleton; 26th June ...,https://tbivision.com/2020/06/26/news-round-up-eccho-snags-korean-drama-deal-scorpions-seahorse-sells-tvf-joins-netflix-bound-david-foster-doc/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
K-drama Hotel Del Luna to get US remake,straits times,"Jun 25, 2020",2020-06-25,"Studio Dragon, the maker of the drama, which recently opened an American branch, announced a collaboration with Skydance Television on Wednesday (June ...",https://www.straitstimes.com/lifestyle/entertainment/k-drama-hotel-del-luna-to-get-us-remake,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Won Bin Turns Down Role In Epic K-Drama With S$46mil ...,TODAYonline,"Jun 25, 2020",2020-06-25,"On Tuesday (Jun 23), Korean media broke the news that Won Bin had received an offer to star in an upcoming 16-episode drama called Bulgasal (the ...",https://www.todayonline.com/8days/sceneandheard/entertainment/won-bin-turns-down-role-epic-k-drama-s46mil-production-budget,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.02777777777777779,0.34444444444444444,0.5719
Korean hit drama Hotel Del Luna is being remade into an ...,CNA,"Jun 24, 2020",2020-06-24,"If you enjoyed the 2019 Korean drama Hotel Del Luna, you'll get a chance to catch the show in English and as an American series sometime in the future.",https://www.channelnewsasia.com/news/lifestyle/korean-drama-hotel-del-luna-american-tv-series-remake-12865102,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Lee Min Ho, Hyun Bin, Park Seo Joon or Kim Soo Hyun; Which K drama actor would you want to date? VOTE",PINKVILLA,"Jun 24, 2020",2020-06-24,"Lee Min Ho, Hyun Bin, Park Seo Joon or Kim Soo Hyun; Which K drama actor would you want to ... Trust me when I say this: It is hard to be a Korean drama fan.",https://www.pinkvilla.com/entertainment/hollywood/lee-min-ho-hyun-bin-park-seo-joon-or-kim-soo-hyun-which-k-drama-actor-would-you-want-date-vote-543773,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0772
