title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
Rick and Morty Drops Japanese Anime Short as We Wait for the Rest of Season 4,NDTV,"Mar 30, 2020",2020-03-30,"Right out of Japanese anime, blood spurts are like fountains and so are the exaggerated screams of the ones dying. Rick WTM-72 takes on all kinds of enemies ...",https://gadgets.ndtv.com/entertainment/news/rick-and-morty-samurai-shogun-short-film-japanese-anime-lone-wolf-cub-2202797,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.15,0.0
Rick and Morty Is Now Anime... in Dimension WTM72 | CBR,CBR,"Mar 30, 2020",2020-03-30,"A surprise Rick and Morty short is not merely an homage, but an actual Japanese anime production. By Reuben Baron Mar 30, 2020.",https://www.cbr.com/rick-and-morty-anime-dimension-wtm72/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"'Rick and Morty' Season 4 episode 6 release date may come April 1, short hints",Inverse,"Mar 30, 2020",2020-03-30,"It reimagines the characters in anime form, with the characters voiced by the actors who do the show's Japanese dub. The clip follows Rick and Morty as they're ...",https://www.inverse.com/entertainment/rick-morty-video-season-4-episode-6-release-date-anime-short-samurai-shogun,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.3,0.0
The 10 Best Vintage Anime To Binge On RetroCrush Now,Forbes,"Mar 30, 2020",2020-03-30,"Now fans of Japanese anime have a brand new app to add to their mobile ... Dawn H., the host of the vintage anime appreciation podcast Anime Nostalgia, said ...",https://www.forbes.com/sites/laurenorsini/2020/03/30/the-10-best-vintage-anime-to-binge-on-retrocrush-now/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",1.0,0.3,0.6369
"After Nearly A Decade, Bleach Is Getting A New Anime | TheGamer",TheGamer,"Mar 30, 2020",2020-03-30,"The Japanese anime series, based on Tite Kubo's manga and produced by Studio Pierrot, kicked off in 2004 and its last episode aired in 2012. According to the ...",https://www.thegamer.com/bleach-anime-new-series/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.11818181818181818,0.42727272727272725,0.0
Japan's Nippon TV taps into global demand for female ...,Screen International,"Mar 30, 2020",2020-03-30,"... known to international audiences as dramas from Korea, Turkey and Latin America, in stark contrast to Japanese anime series, which have a massive footprint ...",https://www.screendaily.com/features/japans-nippon-tv-taps-into-global-demand-for-female-oriented-dramas/5148564.article,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.08333333333333333,-0.128
ANIME NEWS: 'Millionaire Detective' series starts in April; teaser unveiled : The Asahi Shimbun,Asahi Shimbun,"Mar 29, 2020",2020-03-29,ANIME NEWS: 'Millionaire Detective' series starts in April; teaser unveiled. Translated by The Asahi Shimbun from the website of Anime Anime Japan Ltd. March ...,http://www.asahi.com/ajw/articles/13206637,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.25
ANIME NEWS: 'Kingdom' anime season 3 to start airing on NHK from April : The Asahi Shimbun,Asahi Shimbun,"Mar 28, 2020",2020-03-28,"The long-awaited third season of the ""Kingdom"" animated TV series featuring the ""Alliance Arc"" story will air in April on the Japan Broadcasting Corp. (NHK)'s ...",http://www.asahi.com/ajw/articles/13153024,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Nikkei Editorial Predicts Gloomy Times Ahead for Japanese ...,Anime News Network,"Mar 27, 2020",2020-03-27,Nikkei Editorial Predicts Gloomy Times Ahead for Japanese Anime Industry as China Puts Focus on Domestic Animation. posted on 2020-03-27 15:45 EDT by Kim ...,https://www.animenewsnetwork.com/interest/2020-03-27/nikkei-editorial-predicts-gloomy-times-ahead-for-japanese-anime-industry-as-china-puts-focus-on-domestic-animation/.157955,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.1531
10 Anime To Watch Before You Go To Japan | CBR,CBR,"Mar 27, 2020",2020-03-27,"Anime is, unsurprisingly, a huge part of modern Japanese culture. Here are 10 anime to watch before heading to the Land of the Rising Sun. By Sean Cubillas Mar ...",https://www.cbr.com/anime-watch-visit-japan/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Gkids Picks Up ‘Lupin III: The First’ Animated Feature,Deadline,"Mar 26, 2020",2020-03-26,"From writer-director Takashi Yamazaki, the film will get a theatrical release this year in Japanese and an all-new English language dub. The pic follows “gentleman ...",https://deadline.com/2020/03/gkids-lupin-iii-the-first-animated-feature-acquisition-1202893150/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.3333333333333333,0.0
The 5 Most Popular Comedy Anime In Japan (& The 5 Most Popular In The West),CBR,"Mar 26, 2020",2020-03-26,"Comedy anime is a quickly-growing subgenre in Japan, and, though most series aren't well-suited for Western translations, a few made it big overseas. By Michael ...",https://www.cbr.com/most-popular-japanese-western-comedy-anime/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.55,0.7,0.8387
Beautiful anime fantasy mom is now teaching Japanese people how to speak English,SoraNews24,"Mar 25, 2020",2020-03-25,"Not necessarily, because there's a brand-new English textbook with anime characters explaining the fundamentals to Japanese students. To clarify, this isn't just ...",https://soranews24.com/2020/03/25/beautiful-anime-fantasy-mom-is-now-teaching-japanese-people-how-to-speak-english/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2833333333333333,0.3333333333333333,0.5994
5 Things Japanese Anime Does Better Than Western Animation (& 5 Things It Does Worse),CBR,"Mar 23, 2020",2020-03-23,Japanese anime's sheer volume of episodes tends to trump Western animation across the board. With sometimes hundreds of episodes enabling a story to ...,https://www.cbr.com/japanese-anime-western-animation-comparison-better-worse/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.024999999999999994,0.275,-0.0516
Count your 'Lucky Star': Japan city offering anime-themed ...,The Mainichi,"Mar 23, 2020",2020-03-23,"... released marriage registration forms and certificates on March 23 themed on the popular Japanese anime ""Lucky Star"" to celebrate the 10th anniversary of the ...",https://mainichi.jp/english/articles/20200323/p2a/00m/0na/002000c,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.3333333333333333,0.8333333333333334,0.4215
ANIME NEWS: Latest in 'Violet Evergarden' series due for April 24 release : The Asahi Shimbun,Asahi Shimbun,"Mar 22, 2020",2020-03-22,"Translated by The Asahi Shimbun from the website of Anime Anime Japan Ltd. March 22, 2020 at 07:00 JST. Facebook; Twitter list.",http://www.asahi.com/ajw/articles/13211531,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.1875,0.6375,0.0
ANIME NEWS: '7SEEDS' second season to stream worldwide ...,Asahi Shimbun,"Mar 21, 2020",2020-03-21,"... on Tokyo MX and other channels in Japan. Visit the official website at (http://7seeds.jp/). * * *. To learn more about the latest developments in Japanese anime, ...",http://www.asahi.com/ajw/articles/13200127,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Hundreds of Jump anime episodes now free to watch online in coronavirus countermeasure campaign,SoraNews24,"Mar 20, 2020",2020-03-20,"Bringing you yesterday's news from Japan and Asia, today. RocketNews24 Japanese.",https://soranews24.com/2020/03/20/hundreds-of-jump-anime-episodes-now-free-to-watch-online-in-coronavirus-countermeasure-campaign/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.4,0.8,0.5106
Spirited Away: 10 Mysterious Japanese Folklores That Inspired The Anime,CBR,"Mar 16, 2020",2020-03-16,"Spirited Away is a popular Japanese animated movie, or anime film, that was inspired by folklore. Which ones, though? By Sonal Mar 16, 2020.",https://www.cbr.com/spirit-away-anime-japanese-folklore-inspirations/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.16666666666666666,0.6666666666666666,0.6705
ANIME NEWS: First 5 seasons of 'Detective Conan' to stream free on YouTube in 2020 : The Asahi Shimbun,Asahi Shimbun,"Mar 14, 2020",2020-03-14,"Translated by The Asahi Shimbun from the website of Anime Anime Japan Ltd. March 14, 2020 at 07:00 JST. Facebook; Twitter list.",http://www.asahi.com/ajw/articles/13185745,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.325,0.5666666666666667,0.5106
The best anime movies you can watch on Netflix right now,Looper,"Mar 13, 2020",2020-03-13,"On Netflix right now, there are anime films that run the gamut from old classics to ... It can be hard now to picture Japan as rural and war-torn when our modern ...",https://www.looper.com/194369/the-best-anime-movies-you-can-watch-on-netflix-right-now/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.6428571428571428,0.4178571428571428,0.6369
"NetEase, Studio Ghibli team up to stream music from iconic anime films",South China Morning Post,"Mar 13, 2020",2020-03-13,"NetEase, Japan's Studio Ghibli team up to stream music from some of Hayao Miyazaki's anime films. The Japanese film studio's music catalogue will be available ...",https://www.scmp.com/tech/big-tech/article/3074969/netease-japans-studio-ghibli-team-stream-music-hayao-miyazakis-anime,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.0
Beastars Review: Netflix's Furry-Friendly Series Is Definitely Not for Kids,Collider.com,"Mar 13, 2020",2020-03-13,"Netflix now delivers the English adaptation of the Japanese anime hit, originally adapted by CG-animation studio Orange for Fuji TV's +Ultra block from ...",https://collider.com/beastars-review-netflix-furry-series/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.5,0.4019
Altered Carbon Resleeved: When is the animated version of Altered Carbon out?,Express.co.uk,"Mar 13, 2020",2020-03-13,ALTERED CARBON: RESLEEVED is a Japanese anime movie which is a spin-off to the Altered Carbon TV series on Netflix. The film will be available to stream ...,https://www.express.co.uk/showbiz/tv-radio/1254767/altered-carbon-resleeved-when-is-animated-series-out-netflix-trailer-release-date,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Why did Hayao Miyazaki agree to release Studio Ghibli anime ...,Japan Today,"Mar 12, 2020",2020-03-12,"Studio Ghibli is known for being fiercely protective of their animated movies, once even sending a samurai sword with the words â€œno ... Japan via Hachima Kiko.",https://japantoday.com/category/entertainment/why-did-hayao-miyazaki-agree-to-release-studio-ghibli-anime-films-on-netflix,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.3612
Why did Hayao Miyazaki agree to release Studio Ghibli anime ...,Japan Today,"Mar 12, 2020",2020-03-12,"Studio Ghibli is known for being fiercely protective of their animated movies, once even sending a samurai sword with the words â€œno ... Japan via Hachima Kiko.",https://japantoday.com/category/entertainment/why-did-hayao-miyazaki-agree-to-release-studio-ghibli-anime-films-on-netflix,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.3612
