title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
Social taboos unveiled in hit South Korean drama 'Itaewon Class' - The Jakarta Post,Jakarta Post,"Mar 30, 2020",2020-03-30,"And a dark-skinned biracial guy. All the social misfits one can think of in South Korea have come together in Itaewon Class, a drama that celebrates diversity and ...",https://www.thejakartapost.com/life/2020/03/29/social-taboos-unveiled-in-hit-south-korean-drama-itaewon-class.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.03333333333333333,0.06666666666666667,0.0
"Chopard Steals the Show in Hit Korean Drama, Crash ...",Singapore Tatler,"Mar 30, 2020",2020-03-30,"Crash Landing On You is good. And we mean, really good. So good that it has set a new record for the second-highest viewership in Korean cable history. Bravo ...",https://sg.asiatatler.com/style/chopard-steals-the-show-in-crash-landing-on-you,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.7184
Netizens spooked with K-drama 'My Secret Terrius' after it allegedly predicted COVID-19,GMA News,"Mar 30, 2020",2020-03-30,"The 2018 Korean drama series ""My Secret Terrius"" went viral online after one of its episodes sparked conspiracy theories about the coronavirus disease 2019 ...",https://www.gmanetwork.com/news/hashtag/content/731928/netizens-spooked-with-k-drama-my-secret-terrius-after-it-allegedly-predicted-covid-19/story/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.25,0.39999999999999997,0.0
8 Korean dramas to tune into during COVID-19 isolation,Gulf News,"Mar 29, 2020",2020-03-29,"8 Korean dramas to tune into during COVID-19 isolation. From romance and drama to fantasy, here are shows to binge watch. Published: March 29, 2020 12:34 ...",https://gulfnews.com/entertainment/tv/8-korean-dramas-to-tune-into-during-covid-19-isolation-1.70689087,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4019
Beginner's Guide to Romantic K dramas: 15 South Korean romantic fantasy shows you should binge watch,PINKVILLA,"Mar 29, 2020",2020-03-29,"All K-drama fans can admit that Korean romantic dramas are often the trigger to get you addicted to the K-drama world. Of course, you might have a different ...",https://www.pinkvilla.com/lifestyle/people/beginners-guide-romantic-k-dramas-15-south-korean-romantic-fantasy-shows-you-should-binge-watch-519930,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.5,0.6597
29 Korean Dramas That'll Keep You Entertained While You're Social Distancing,BuzzFeed,"Mar 29, 2020",2020-03-29,"29 Korean Dramas That'll Keep You Entertained While You're Social Distancing. So much to watch, so *much* time — amirite? by.",https://www.buzzfeed.com/sarahhan/here-are-29-addicting-k-dramas-that-you-can-binge-watch,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.03333333333333333,0.06666666666666667,0.4019
Choi Jin-Hyuk Is A Superhero Shaped By Tragedy In ‘Rugal’,Forbes,"Mar 29, 2020",2020-03-29,I'm a journalist fascinated by Korean drama and film.,https://www.forbes.com/sites/joanmacdonald/2020/03/29/choi-jin-hyuk-is-a-superhero-shaped-by-tragedy-in-rugal/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.6597
Social taboos unveiled in hit South Korean drama Itaewon Class,The Straits Times,"Mar 28, 2020",2020-03-28,"A transgender. A high school dropout. And a guy of half Korean, half African descent. These characters come together in Itaewon Class, a South Korean drama ...",https://www.straitstimes.com/asia/east-asia/social-taboos-unveiled-in-the-hit-south-korean-drama-itaewon-class,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.03333333333333333,0.06666666666666667,0.0
"New K-Dramas On Netflix In April 2020: ""The King: Eternal ...",hellokpop,"Mar 28, 2020",2020-03-28,"Netflix K-Drama fans, here are new titles to add on your watch list in April. Plunge to the extreme of reality and fantasy with new K-Dramas on Netflix next month.",https://www.hellokpop.com/featured/new-k-dramas-on-netflix-in-april-2020-the-king-eternal-monarch-extracurricular/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Spotlight on 2018 K-drama foreshadowing Covid-19 outbreak ...,Free Malaysia Today,"Mar 27, 2020",2020-03-27,A scene from a dialogue in Korean drama 'My Secret Terrius' in which a doctor discusses the 'mutant coronavirus' with an NIS agent. PETALING JAYA: A ...,https://www.freemalaysiatoday.com/category/nation/2020/03/27/spotlight-on-2018-k-drama-foreshadowing-covid-19-outbreak/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
