title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
K-drama It's Okay To Not Be Okay 'warned' for sexually ...,The Straits Times,"Aug 31, 2020",2020-08-31,SEOUL • Popular tvN drama series It's Okay To Not Be Okay has been slapped with a warning by the Korea Communications Standards Commission (KCSC) for ...,https://www.straitstimes.com/lifestyle/entertainment/k-drama-its-okay-to-not-be-okay-warned-for-sexually-suggestive-scenes,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.6111111111111112,0.2612
K-drama 'It's Okay To Not Be Okay' penalised for sexually inappropriate scenes,The Star Online,"Aug 31, 2020",2020-08-31,K-drama 'It's Okay To Not Be Okay' penalised for sexually inappropriate scenes. AddThis Sharing Buttons. Share to Facebook Share to Twitter Share to LinkedIn ...,https://www.thestar.com.my/lifestyle/entertainment/2020/08/31/k-drama-its-okay-to-not-be-okay-penalised-for-sexually-inappropriate-scenes,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.6111111111111112,0.0603
Korean 'Cliffhanger' drama first to be filmed at Mount Jiri,Korea Times,"Aug 31, 2020",2020-08-31,"A new K-drama reminiscent of the 1993 Hollywood hit ""Cliffhanger"" will be filmed at Mount Jiri, Korea's largest national park. It is the first time a TV drama has been ...",https://www.koreatimes.co.kr/www/nation/2020/09/371_295239.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.3333333333333333,0.0
"Breaking News - New Korean Drama Series ""Start-Up,"" Starring Bae Suzy and Nam Joo-hyuk, Comes to Netflix in October",,"Aug 30, 2020",2020-08-30,The series is a story of young people passionately pursuing their dreams in the world of startup companies. [via press release from Netflix]. NEW KOREAN DRAMA ...,http://www.thefutoncritic.com/news/2020/08/30/new-korean-drama-series-start-up-starring-bae-suzy-and-nam-joo-hyuk-comes-to-netflix-in-october-920514/20200830netflix01/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Joo Won And Kim Hee-Sun In ‘Alice’ Are Off To An Electrifying Start,Forbes,"Aug 30, 2020",2020-08-30,"Since The Good Doctor, which was adapted into a U.S. TV series of the same name, Joo Won has appeared in the 2017 k-drama My Sassy Girl and in the dramas ...",https://www.forbes.com/sites/joanmacdonald/2020/08/30/joo-won-and-kim-hee-sun-inalice-are-off-to-an-electrifying-start/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.5719
"K-drama addiction spikes during COVID-19 pandemic, survey finds - The Jakarta Post",Jakarta Post,"Aug 29, 2020",2020-08-29,A recent survey by the Indonesian Institute of Sciences (LIPI) has found that viewership of Korean dramas (K-dramas) has spiked in Indonesia as COVID-19 ...,https://www.thejakartapost.com/life/2020/08/28/k-drama-addiction-spikes-during-covid-19-pandemic-survey-finds.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
5 underrated Korean dramas to watch after you've exhausted ...,ELLE India,"Aug 28, 2020",2020-08-28,"Have you demolished every Top-10 Korean dramas list that's out there? If you're wondering which K-Drama to obsess over next, now that It's Okay to be Not ...",https://elle.in/article/underrated-korean-dramas/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.4,0.7,-0.3612
Surge in Covid-19 cases halts filming of K-dramas and variety ...,The Straits Times,"Aug 26, 2020",2020-08-26,SEOUL • Lovers of K-dramas and K-variety shows may have to wait a little bit longer for new episodes of their favourite series as filming and production ...,https://www.straitstimes.com/lifestyle/entertainment/surge-in-covid-19-cases-halts-filming-of-k-dramas-and-variety-shows,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Your K-drama binge may be halted due to coronavirus,The Star Online,"Aug 26, 2020",2020-08-26,A cast member from the K-drama 'Men Are Men' was confirmed to have coronavirus on Aug 19. Photo: Handout. The South Korean entertainment industry could ...,https://www.thestar.com.my/lifestyle/entertainment/2020/08/26/your-k-drama-binge-might-be-halted-due-to-coronavirus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.125,0.375,0.0
"4 Korean celebrities who are vegan (well, mostly)",South China Morning Post,"Aug 26, 2020",2020-08-26,Given Korea's famous love for barbecued meat it might seem a struggle for many K-pop and Korean drama stars to cut out the carnivore within – but more and ...,https://www.scmp.com/magazines/style/celebrity/article/3098911/vegan-k-pop-and-k-drama-stars-4-korean-celebrities-who,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.2732
