title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
You Should Be Watching 'SKY Castle',The Nerd Daily,3 weeks ago,2020-12-03 16:48:20.083049,"SKY Castle (SKY 캐슬) is a 2018 drama that aired on JTBC and is currently available on Netflix. It has the second highest ratings in Korean Dramas, with The ...",https://www.thenerddaily.com/you-should-be-watching-sky-castle/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Netflix becomes major Hallyu medium - The Jakarta Post,Jakarta Post,3 weeks ago,2020-12-03 16:48:20.071081,"Popularity of Korean dramas is not limited to specific regions. For example, tvN drama Start-Up featuring Suzy and Nam Joo-hyuk is currently among the 10 most ...",https://www.thejakartapost.com/life/2020/11/30/netflix-becomes-major-hallyu-medium.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0625,0.5,0.0
6 K-Dramas That Had To Be Postponed Filming Due To Covid-19,Hype.MY,3 weeks ago,2020-12-03 16:48:18.957556,"K-drama junkies, we've got some bad news for all of you!. In light of the recent spike in COVID-19 cases in South Korea, a number of Korean dramas have ...",https://hype.my/2020/204293/6-k-dramas-that-had-to-be-postponed-filming-due-to-covid-19/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.125,0.375,-0.2023
Voice 2: why this K-drama is not your average police show,South China Morning Post,3 weeks ago,2020-12-03 16:48:17.860089,"Voice 2: why this K-drama now streaming on Netflix is not your average police show. The violent police procedural offers a fresh perspective on crime fighting, ...",https://www.scmp.com/magazines/post-magazine/arts-music/article/3111426/voice-2-why-k-drama-now-streaming-netflix-not,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.15,0.39999999999999997,0.0
KK's beautiful sunsets grab the eyes of Korean drama,Free Malaysia Today,3 weeks ago,2020-12-03 16:48:17.851112,"... Korea will be drawn to the state once Covid-19 travel restrictions are lifted, thanks to mentions in a hit television drama series. Kota Kinabalu and the Greek ...",https://www.freemalaysiatoday.com/category/nation/2020/11/29/kks-beautiful-sunsets-grab-the-eyes-of-korean-drama/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.85,1.0,0.5994
"Bae-zillions: how the Korean idol, actress and CF Queen spends her money",South China Morning Post,3 weeks ago,2020-12-03 16:48:16.540254,K-drama and K-pop's Bae Suzy is also a Korean CF queen – but how does the Porsche-driving star of Netflix's Start-Up and Dream High spend all that money?,https://www.scmp.com/magazines/style/celebrity/article/3111878/k-drama-and-k-pops-bae-suzy-also-korean-cf-queen-how-does,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Top 10 Highest-Rated Korean Dramas of All Time on Cable TV,"International Business Times, Singapore Edition",3 weeks ago,2020-12-03 16:48:15.458181,Here are top 10 highest rated Korean dramas aired on Cable TV. The list is based on the statistics by Nielsen Korea. The World of the Married Korean drama ...,https://www.ibtimes.sg/top-10-highest-rated-korean-dramas-all-time-cable-tv-53762,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.2023
The Life List: K-drama Birthcare Center dives into pregnancy ...,The Straits Times,3 weeks ago,2020-12-03 16:48:15.457184,"SINGAPORE - In the South Korean comedy-drama Birthcare Center, actress Uhm Ji-won had to act with infants and practise walking like a pregnant woman.",https://www.straitstimes.com/life/entertainment/the-life-list-k-drama-birthcare-center-dives-into-pregnancy-and-post-partum-care,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.1,0.1,0.0
Which K-drama actor is on course to become the next Lee Min-ho?,South China Morning Post,4 weeks ago,2020-11-26 16:48:20.078062,"' Kim Min-jae – these Korean actors get better with every K-drama they're in. More than Bae Suzy's love interest in Start-Up, Nam Joo-hyuk leads the pack of actors ...",https://www.scmp.com/magazines/style/celebrity/article/3111706/next-lee-min-ho-start-ups-kim-seon-ho-and-nam-joo-hyuk-do,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Start-Up episode 14: Release date and time for Netflix’s Korean drama explained,HITC,4 weeks ago,2020-11-26 16:48:20.069086,Start-Up episode 14: Release date and time for Netflix's Korean drama ... We breakdown the international premiere for the streaming platforms hit K-drama.,https://www.hitc.com/en-gb/2020/11/28/start-up-episode-14-release-date-and-time-for-netflixs-korean-drama-explained/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
