title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
Sony in final talks to buy US anime streaming service ...,DealStreetAsia,1 month ago,2020-11-24 16:46:41.481108,"Sony has entered into final negotiations to acquire US anime-streaming service Crunchyroll, Nikkei learned on Friday, a deal that could catapult the Japanese ...",https://www.dealstreetasia.com/stories/sony-anime-streaming-crunchyroll-213564/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,1.0,0.0
Tokyo's new animation section showcases shift towards hyper ...,Screen International,1 month ago,2020-11-24 16:46:36.972949,Japanese anime films also make frequent appearances in the best animated ... expanded its anime offerings with a fully fledged Japanese Animation section.,https://www.screendaily.com/features/tokyos-new-animation-section-showcases-shift-towards-hyper-real-filmmaking/5154530.article,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Sony nears acquisition of US anime streaming service ...,Nikkei Asian Review,1 month ago,2020-11-24 16:46:36.968934,"According to The Association of Japanese Animations, the global anime market in 2018 was worth about $21 billion, 1.5 times that of five years earlier.",https://asia.nikkei.com/Business/Business-deals/Sony-nears-acquisition-of-US-anime-streaming-service-Crunchyroll,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Japan anime 'Demon Slayer' gives Sony and Lawson a profit lift,Nikkei Asian Review,1 month ago,2020-11-24 16:46:35.811899,"TOKYO -- Japanese animated movie ""Demon Slayer"" is taking the world by storm, prompting a number of companies to cash in on the phenomenon as a way to ...",https://asia.nikkei.com/Business/Media-Entertainment/Japan-anime-Demon-Slayer-gives-Sony-and-Lawson-a-profit-lift,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4404
How a demon-slaying film is drawing Japan back to the cinemas,BBC News,1 month ago,2020-11-24 16:46:35.803920,"In doing so, it beat Japanese anime classic Spirited Away, which took 25 days to reach the same milestone. Some cinemas screened it more than 40 times a day ...",https://www.bbc.com/news/world-asia-54730487,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Man arrested in Japan for selling overseas bootleg anime DVDs,SoraNews24,"Oct 29, 2020",2020-10-29 00:00:00.000000,"His entrepreneurial activities eventually caught the attention of Aniplex, Japanese publisher of the Demon Slayer anime, who contacted the police, triggering an ...",https://soranews24.com/2020/10/29/man-arrested-in-japan-for-selling-overseas-bootleg-anime-dvds/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.4,0.9,-0.4767
What's behind Demon Slayer anime's monster success at ...,The Mainichi,"Oct 29, 2020",2020-10-29 00:00:00.000000,"Until now, seven Japan-produced animated films have passed the milestone number, but none as fast as Demon Slayer. The top two highest-grossing Japanese ...",https://mainichi.jp/english/articles/20201028/p2a/00m/0et/022000c,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.05000000000000002,0.35,0.5719
America's nuanced and evolving relationship with anime,The State Press,"Oct 29, 2020",2020-10-29 00:00:00.000000,Japan has had a tradition of animated cartoon art for nearly as long as the U.S. Japan's history of comic-book style illustrated stories and anthropomorphic ...,https://www.statepress.com/article/2020/10/specho-americas-nuanced-and-evolving-relationship-with-anime,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Popular animated Japanese pornography known as 'hentai' now BANNED in Australia,Daily Mail,"Oct 29, 2020",2020-10-29 00:00:00.000000,A popular animated form of Japanese pornography has been banned in Australia due to its depictions of rape and child sexual abuse. Advertisement.,https://www.dailymail.co.uk/news/article-8894831/Popular-animated-Japanese-pornography-known-hentai-BANNED-Australia.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.3,0.45,-0.2342
"Discover Eden, the platform’s first original Japanese anime",The Courier,"Oct 28, 2020",2020-10-28 00:00:00.000000,"So it's no surprise, but it is with great pleasure that Netflix has just unveiled its colorful trailer for its first original Japanese anime. With a touching and futuristic ...",https://www.mccourier.com/discover-eden-the-platforms-first-original-japanese-anime/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.20833333333333334,0.3611111111111111,0.3182
You won't be able to get Japanese hentai in Australia anymore. It's officially banned.,Mashable SE Asia,"Oct 28, 2020",2020-10-28 00:00:00.000000,"Other than hentai, the ban also covers Japanese porn videos, sexually suggestive anime figurines, as well as sex toys and other products with the '18+' ...",https://sea.mashable.com/culture/12997/looks-like-hentai-is-officially-banned-in-australia,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.3125,-0.4588
Singaporean creators bring anime to Dungeons & Dragons,AsiaOne,"Oct 28, 2020",2020-10-28 00:00:00.000000,"... Codex Fantasia, an original modern fantasy RPG setting based on 5th Edition D&D as both fans of the game and Japanese anime, manga, and videogames.",https://www.asiaone.com/digital/singaporean-creators-bring-anime-dungeons-dragons,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Life isn’t like anime — Japanese school to close, students must transfer 200 kilometers away",SoraNews24,"Oct 28, 2020",2020-10-28 00:00:00.000000,"Now, in an anime series this would be the part where a group of plucky students hatches a brilliant plan to grab all of Japan's attention and show off just how ...",https://soranews24.com/2020/10/28/life-isnt-like-anime-japanese-school-to-close-students-must-transfer-200-kilometers-away/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.3612
Japanese Anime Is Growing Success Story for Netflix,Variety,"Oct 27, 2020",2020-10-27 00:00:00.000000,"Streaming giant Netflix says that Japanese style animation, better known as “anime,” is becoming a common global currency. And that it intends to produce more ...",https://variety.com/2020/streaming/asia/japanese-anime-is-growing-success-netflix-1234816488/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.15,0.0,0.6597
Netflix unveils 5 new Japanese anime series-ANI,BW Businessworld,"Oct 27, 2020",2020-10-27 00:00:00.000000,"The new projects were teased during a live-streamed fan event called the Netflix Anime Festival 2020. According to Netflix, Japanese anime has become one of ...",http://www.businessworld.in/article/Netflix-unveils-5-new-Japanese-anime-series/27-10-2020-336176,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.06818181818181818,0.22727272727272727,0.0
