title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
Red Q's Lesbian K-drama 'More than or equal to 75 Celsius ...,koreatechdesk,"Feb 21, 2020",2020-02-21,"However, the US market for K-dramas is small compared to other Asian countries such as Japan and China, with each accounting for about 30 percent of Korea's ...",https://www.koreatechdesk.com/red-qs-lesbian-k-drama-more-than-or-equal-to-75-celsius-has-the-web-audience-hooked/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.16666666666666666,0.25,0.0
The ultimate guide to Korean dramas,North by Northwestern,"Jan 30, 2020",2020-01-30,"And when you've finished watching one K-drama on this list, you'll be hooked and hungry for more. Don't say I didn't warn you. Alright, let the binging begin. 10. “ ...",https://northbynorthwestern.com/the-ultimate-guide-to-korean-dramas/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,1.0,0.0
10 K-Dramas To Watch When You Want A Good Laugh,soompi,"Jan 29, 2020",2020-01-29,"The K-drama follows the story of Do Bong Soon (Park Bo Young), a young woman gifted with super-human strength. She falls in love and hopes to achieve her ...",https://www.soompi.com/article/1376941wpp/10-k-dramas-to-watch-when-you-want-a-good-laugh,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.35000000000000003,0.7783
All the Korean dramas you need to binge watch on Netflix right now,Vogue India,"Jan 29, 2020",2020-01-29,"Thanks to Netflix's rich library of K-dramas, Hallyu (the Korean wave of pop culture) has been introduced to a wider audience. These shows have gained popularity ...",https://www.vogue.in/culture-and-living/content/best-korean-dramas-on-netflix-descendants-of-the-sun-kingdom-chocolate,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2857142857142857,0.5357142857142857,0.0
LIST: Popular Korean Food In K-Dramas,Cosmopolitan Philippines,"Jan 29, 2020",2020-01-29,It's like no Korean drama is complete without a sighting of a bowl of spicy noodles. ... Here's another staple that always makes a cameo in Korean dramas.,https://www.cosmo.ph/lifestyle/food-drink/popular-korean-food-a655-20200129-lfrm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.6,0.9,0.4215
Ji Chang Wook & Kim Yoo Jung To Run A Convenience Store ...,hellokpop,"Jan 29, 2020",2020-01-29,"It will be aired on multiple channels including the Lifetime channel in Korea this Fall. In addition, it will be introduced to Korean drama fans around the world, as ...",https://www.hellokpop.com/news/ji-chang-wook-kim-yoo-jung-new-drama/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Itaewon Class Preview: Park Seo-Joon and Kim Da-Mi star in revenge K-Drama that is ‘high school’ literally and figuratively,Monsters and Critics,"Jan 29, 2020",2020-01-29,"It also has potential for being multi-season, a format Korean television is starting to pick up more with their K-dramas. Next, this will be the first drama series ...",https://www.monstersandcritics.com/tv/kdrama/itaewon-class-preview-park-seo-joon-and-kim-da-mi-star-in-revenge-k-drama-that-is-high-school-literally-and-figuratively/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.16,0.5399999999999999,-0.5267
Korea’s ‘Queen of Melodrama’: Crash Landing on You star Son Ye-jin,South China Morning Post,"Jan 29, 2020",2020-01-29,Crash Landing on You star Son Ye-jin: 5 things to know about Korea's 'Queen of Melodrama'. Beauty tips and dating advice from the beloved K-drama star best ...,https://www.scmp.com/magazines/style/celebrity/article/3047529/crash-landing-you-star-son-ye-jin-5-things-know-about,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.3,0.2,-0.4019
The Best K-Dramas for Newbies,The Nerd Daily,"Jan 28, 2020",2020-01-28,"K-Dramas seem to have a set formula as well that I find hilarious, in that there's always: Romance; Drama with some bits of comedy; Some sort of supernatural ...",https://www.thenerddaily.com/the-best-k-dramas-for-newbies/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",1.0,0.3,0.6369
"'Minari,' a Korean immigrant drama, breaks out at Sundance",Salt Lake Tribune,"Jan 28, 2020",2020-01-28,"'Minari,' a Korean immigrant drama, breaks out at Sundance. (Photo ...",https://www.sltrib.com/artsliving/movies/2020/01/28/minari-korean-immigrant/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
